epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.016203703703703703,0.017628205128205128,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,124
1,0.016203703703703703,0.017628205128205128,0.0,0.0,0.01,6,12,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,124
2,0.016203703703703703,0.017628205128205128,0.0,0.0,0.02,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
3,0.016203703703703703,0.017628205128205128,0.0,0.0,0.03,6,13,19,25,31,37,43,49,56,62,68,74,80,87,93,99,105,111,117,123
4,0.016203703703703703,0.017628205128205128,0.0,0.0,0.04,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
5,0.016203703703703703,0.017628205128205128,0.0,0.0,0.05,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
6,0.016203703703703703,0.017628205128205128,0.0,0.0,0.06,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
7,0.016203703703703703,0.017628205128205128,0.0,0.0,0.07,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
8,0.016203703703703703,0.017628205128205128,0.0,0.0,0.07,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
9,0.016203703703703703,0.017628205128205128,0.0,0.0,0.08,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
10,0.016203703703703703,0.017628205128205128,0.0,0.0,0.09,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
11,0.016203703703703703,0.017628205128205128,0.0,0.0,0.09,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
12,0.016203703703703703,0.017628205128205128,0.0,0.0,0.1,6,13,19,25,31,37,43,49,55,62,68,74,80,87,93,99,105,111,117,123
13,0.016203703703703703,0.017628205128205128,0.0,0.0,0.11,6,13,19,25,31,38,43,49,55,62,68,74,80,87,93,99,105,111,117,123
14,0.016203703703703703,0.017628205128205128,0.0,0.0,0.11,6,13,19,25,31,38,44,49,55,62,68,74,80,87,93,98,105,111,117,123
15,0.016203703703703703,0.017628205128205128,0.0,0.0,0.12,6,13,19,25,31,38,44,49,55,62,68,74,80,87,93,98,105,111,117,123
16,0.016203703703703703,0.017628205128205128,0.0,0.0,0.13,6,13,19,24,31,38,44,49,55,62,69,74,80,87,93,98,105,111,117,123
17,0.016203703703703703,0.019230769230769232,0.0,0.0010280395834476597,0.14,6,13,19,24,31,38,44,49,55,62,69,74,80,87,93,98,105,111,117,123
18,0.01638176638176638,0.019230769230769232,0.00011612695993268307,0.0010280395834476597,0.15,6,13,19,24,31,38,44,49,55,62,69,74,80,87,93,98,105,111,117,123
19,0.017094017094017096,0.019230769230769232,0.0002563832164772517,-0.0007861882449133883,0.16,6,13,19,24,31,38,44,49,55,62,69,74,80,87,93,98,105,111,117,123
20,0.01727207977207977,0.019230769230769232,4.800589698228386e-05,-0.0007861882449133883,0.17,6,13,19,24,31,38,44,49,55,62,69,74,80,87,93,98,105,111,117,123
21,0.017806267806267807,0.019230769230769232,-0.00012290934259184816,-0.0007861882449133883,0.18,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,105,111,117,123
22,0.018696581196581196,0.019230769230769232,3.780303860612122e-06,-0.002607017682038304,0.19,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,105,111,117,123
23,0.02012108262108262,0.019230769230769232,-0.0029150068430909837,-0.003215434083601476,0.2,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,104,111,117,123
24,0.022257834757834757,0.02564102564102564,-0.00790476279191088,-0.009523353369894183,0.21,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,104,111,117,123
25,0.026709401709401708,0.02564102564102564,-0.01446233263979746,-0.01891778658674137,0.22,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,104,111,117,123
26,0.031160968660968662,0.030448717948717948,-0.02426795207590815,-0.027273692030139296,0.22,6,13,19,24,31,38,44,49,55,62,69,73,80,87,93,98,104,111,117,123
27,0.036146723646723646,0.035256410256410256,-0.03534448829758663,-0.033220562752702465,0.23,6,13,19,24,31,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
28,0.04504985754985755,0.041666666666666664,-0.04790876175716097,-0.05449489640204819,0.24,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
29,0.05270655270655271,0.05128205128205128,-0.06631776013139667,-0.07190361781399068,0.24,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
30,0.06428062678062678,0.0673076923076923,-0.08357246617223124,-0.08208414899037297,0.25,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
31,0.0771011396011396,0.08493589743589744,-0.100362603637695,-0.10025383061901327,0.26,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
32,0.09704415954415954,0.10416666666666667,-0.11748813930672952,-0.12361809045226124,0.26,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
33,0.13586182336182337,0.15224358974358973,-0.11774201942486728,-0.12086546395428188,0.27,6,13,19,24,32,38,44,49,55,62,69,73,79,87,93,98,104,111,117,123
34,0.2037037037037037,0.22756410256410256,-0.09249303063908787,-0.08061265184259025,0.28,6,13,19,24,32,38,44,49,55,62,69,73,79,88,93,98,104,111,117,123
35,0.26673789173789175,0.28365384615384615,-0.059839315798431825,-0.05190749875548728,0.28,7,13,19,24,32,38,44,49,55,62,69,73,79,88,93,98,104,111,117,123
36,0.31285612535612534,0.3317307692307692,-0.03599722244450687,-0.026935508696321442,0.29,7,13,19,24,32,38,44,49,55,62,69,73,79,88,93,98,104,111,117,123
37,0.3424145299145299,0.34615384615384615,-0.017174999429858895,-0.023431941245281696,0.3,7,13,19,24,32,38,44,49,55,62,69,73,79,88,93,98,104,111,117,123
38,0.35327635327635326,0.358974358974359,-0.01388671007071296,-0.019457922854482224,0.3,7,13,19,24,32,38,44,49,55,62,69,73,79,88,93,98,104,111,117,123
39,0.36022079772079774,0.36378205128205127,-0.010481758255229678,-0.021449246678706624,0.31,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
40,0.364494301994302,0.3733974358974359,-0.008101881365642605,-0.011793978601642108,0.32,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
41,0.36716524216524216,0.3798076923076923,-0.006310190824321049,-0.005295234289139694,0.33,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
42,0.3696581196581197,0.3814102564102564,-0.004589177436218339,-0.0046297454891264245,0.33,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
43,0.3717948717948718,0.38461538461538464,-0.002407356393017812,-0.0023215831942475784,0.34,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
44,0.37215099715099714,0.38461538461538464,-0.0022473868680392695,-0.003291043838713703,0.35,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
45,0.37286324786324787,0.38461538461538464,-0.0017227692235233238,-0.003291043838713703,0.35,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
46,0.3733974358974359,0.38621794871794873,-0.0011757139088048874,-0.0016471150340111596,0.36,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
47,0.3733974358974359,0.38621794871794873,-0.0011757139088048874,-0.0016471150340111596,0.37,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
48,0.3735754985754986,0.38621794871794873,-0.0009932877459601919,-0.0016471150340111596,0.37,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
49,0.37375356125356124,0.38621794871794873,-0.0008108243685100991,-0.0016471150340111596,0.38,7,13,19,24,32,37,44,49,55,62,69,73,79,88,93,98,104,111,117,123
50,0.37393162393162394,0.38621794871794873,-0.0007304077694465505,-0.0016471150340111596,0.39,7,13,19,24,32,37,44,49,55,61,69,73,79,88,93,98,104,111,117,123
51,0.37410968660968663,0.38621794871794873,-0.0005478617198844127,-0.0016471150340111596,0.39,7,12,19,24,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
52,0.37410968660968663,0.38621794871794873,-0.0005478617198844127,-0.0016471150340111596,0.4,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
53,0.37464387464387466,0.38782051282051283,0.0,0.0,0.41,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
54,0.37464387464387466,0.38782051282051283,0.0,0.0,0.41,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
55,0.37464387464387466,0.38782051282051283,0.0,0.0,0.42,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
56,0.37464387464387466,0.38782051282051283,0.0,0.0,0.43,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
57,0.37464387464387466,0.38782051282051283,0.0,0.0,0.43,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
58,0.37464387464387466,0.38782051282051283,0.0,0.0,0.44,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
59,0.37464387464387466,0.38782051282051283,0.0,0.0,0.45,7,12,19,25,32,37,44,49,55,61,69,73,79,88,93,97,104,111,117,123
60,0.37464387464387466,0.38782051282051283,0.0,0.0,0.45,7,12,19,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
61,0.37464387464387466,0.38782051282051283,0.0,0.0,0.46,7,12,19,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
62,0.37464387464387466,0.38782051282051283,0.0,0.0,0.47,7,12,19,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
63,0.37464387464387466,0.38782051282051283,0.0,0.0,0.47,7,12,20,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
64,0.37464387464387466,0.38782051282051283,0.0,0.0,0.48,7,12,20,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
65,0.37464387464387466,0.38782051282051283,0.0,0.0,0.48,7,12,20,25,32,37,44,49,55,61,69,72,79,88,93,97,104,112,117,123
66,0.37464387464387466,0.38782051282051283,0.0,0.0,0.49,7,12,20,25,32,37,44,49,55,61,69,72,79,89,93,97,104,112,117,123
67,0.37464387464387466,0.38782051282051283,0.0,0.0,0.5,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
68,0.37464387464387466,0.38782051282051283,0.0,0.0,0.5,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
69,0.37464387464387466,0.38782051282051283,0.0,0.0,0.51,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
70,0.37464387464387466,0.38782051282051283,0.0,0.0,0.52,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
71,0.37464387464387466,0.38782051282051283,0.0,0.0,0.52,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
72,0.37464387464387466,0.38782051282051283,0.0,0.0,0.53,7,12,20,25,32,37,44,48,55,61,69,72,79,89,93,97,104,112,117,123
73,0.37464387464387466,0.38782051282051283,0.0,0.0,0.54,7,12,20,25,32,37,44,48,55,61,69,72,79,89,92,97,104,112,117,123
74,0.37464387464387466,0.38782051282051283,0.0,0.0,0.54,7,12,20,25,32,37,44,48,55,61,69,72,79,89,92,97,104,112,117,123
75,0.37464387464387466,0.38782051282051283,0.0,0.0,0.55,7,12,20,25,32,37,44,48,55,61,69,73,79,89,92,97,104,112,117,123
76,0.37464387464387466,0.38782051282051283,0.0,0.0,0.56,7,12,20,25,32,37,44,48,55,61,69,73,80,89,92,97,104,112,117,123
77,0.37464387464387466,0.38782051282051283,0.0,0.0,0.56,7,12,20,25,32,37,44,48,55,61,69,73,80,89,92,97,104,112,117,123
78,0.37464387464387466,0.38782051282051283,0.0,0.0,0.57,7,12,20,25,32,37,44,48,55,61,69,73,80,89,92,97,104,112,117,123
79,0.37464387464387466,0.38782051282051283,0.0,0.0,0.58,7,12,20,25,32,37,44,48,55,61,69,73,80,89,92,97,104,112,117,123
