epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0798698951933502,0.09100758396533044,0.0,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.0798698951933502,0.09100758396533044,0.0,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
2,0.0798698951933502,0.09100758396533044,0.0,0.0,0.03,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
3,0.0798698951933502,0.09100758396533044,0.0,0.0,0.04,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
4,0.0798698951933502,0.09100758396533044,0.0,0.0,0.05,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
5,0.0798698951933502,0.09100758396533044,0.0,0.0,0.06,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
6,0.0798698951933502,0.09100758396533044,0.0,0.0,0.07,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
7,0.0798698951933502,0.09100758396533044,0.0,0.0,0.07,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
8,0.0798698951933502,0.09100758396533044,0.0,0.0,0.08,13,25,37,50,62,74,87,100,112,124,136,148,161,173,186
9,0.0798698951933502,0.09100758396533044,0.0,0.0,0.09,13,25,37,50,62,74,87,100,112,124,136,148,161,173,186
10,0.0798698951933502,0.09100758396533044,0.0,0.0,0.1,13,25,37,50,62,74,87,100,112,124,136,148,161,173,185
11,0.0798698951933502,0.09100758396533044,0.0,0.0,0.11,13,25,37,50,62,74,87,100,112,124,136,148,161,173,185
12,0.0798698951933502,0.09100758396533044,0.0,0.0,0.11,13,25,37,50,61,74,87,100,112,124,136,148,161,173,185
13,0.0798698951933502,0.09100758396533044,0.0,0.0,0.12,13,25,37,50,61,74,87,100,112,124,136,148,161,173,185
14,0.0798698951933502,0.09100758396533044,0.0,0.0,0.13,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
15,0.0798698951933502,0.09100758396533044,0.0,0.0,0.14,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
16,0.0798698951933502,0.09100758396533044,0.0,0.0,0.14,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
17,0.0798698951933502,0.09100758396533044,0.0,0.0,0.15,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
18,0.0798698951933502,0.09100758396533044,0.0,0.0,0.16,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
19,0.0798698951933502,0.09100758396533044,0.0,0.0,0.17,13,25,37,50,61,74,87,100,112,125,136,148,161,173,185
20,0.0798698951933502,0.09100758396533044,0.0,0.0,0.17,13,25,37,50,61,74,87,100,112,125,136,148,162,173,185
21,0.0798698951933502,0.09100758396533044,0.0,0.0,0.18,13,25,37,50,61,74,87,100,112,125,136,148,162,173,185
22,0.0798698951933502,0.09100758396533044,0.0,0.0,0.19,13,25,37,51,61,74,87,100,112,125,136,148,162,173,185
23,0.0798698951933502,0.09100758396533044,0.0,0.0,0.2,13,25,37,51,61,74,87,100,112,125,136,148,162,173,185
24,0.0798698951933502,0.09100758396533044,0.0,0.0,0.2,13,25,37,51,61,74,87,100,112,125,136,148,162,173,185
25,0.0798698951933502,0.09100758396533044,0.0,0.0,0.21,13,25,37,51,61,74,87,100,112,125,136,148,162,173,185
