epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.30003561253561256,0.28365384615384615,0.0,0.0,0.01,12,24,35,47,59,71,83,94,106,118
1,0.30003561253561256,0.28365384615384615,0.0,0.0,0.02,12,24,35,47,59,71,83,94,106,118
2,0.30003561253561256,0.28365384615384615,0.0,0.0,0.03,12,24,35,47,59,71,83,94,106,118
3,0.30003561253561256,0.28365384615384615,0.0,0.0,0.04,12,24,35,47,59,71,83,94,106,118
4,0.30003561253561256,0.28365384615384615,0.0,0.0,0.05,12,24,35,47,59,71,83,94,106,118
5,0.30003561253561256,0.28365384615384615,0.0,0.0,0.06,12,24,35,47,59,71,83,95,106,118
6,0.30003561253561256,0.28365384615384615,0.0,0.0,0.07,12,24,35,47,59,71,83,95,106,118
7,0.30003561253561256,0.28365384615384615,0.0,0.0,0.08,12,24,35,47,59,71,83,95,106,118
8,0.30003561253561256,0.28365384615384615,0.0,0.0,0.09,12,24,35,47,59,71,83,95,106,118
9,0.30003561253561256,0.28365384615384615,0.0,0.0,0.1,12,24,35,47,59,70,83,95,106,118
10,0.30003561253561256,0.28365384615384615,0.0,0.0,0.11,12,23,35,47,59,70,83,95,106,118
11,0.30003561253561256,0.28365384615384615,0.0,0.0,0.11,12,23,35,47,59,70,83,95,106,118
12,0.30003561253561256,0.28365384615384615,0.0,0.0,0.12,12,23,35,48,59,70,83,95,106,118
13,0.30003561253561256,0.28365384615384615,0.0,0.0,0.13,12,23,35,48,59,70,83,95,106,118
14,0.30003561253561256,0.28365384615384615,0.0,0.0,0.14,12,23,35,48,59,70,83,95,106,118
15,0.30003561253561256,0.28365384615384615,0.0,0.0,0.15,12,23,35,48,60,70,83,95,106,118
16,0.30003561253561256,0.28365384615384615,0.0,0.0,0.15,12,23,35,48,60,70,83,95,106,118
17,0.30003561253561256,0.28365384615384615,0.0,0.0,0.17,12,23,35,48,60,70,83,95,106,118
18,0.30003561253561256,0.28365384615384615,0.0,0.0,0.17,12,24,35,48,60,70,83,95,106,118
19,0.30003561253561256,0.28365384615384615,0.0,0.0,0.18,12,24,35,48,60,70,83,95,106,118
20,0.30003561253561256,0.28365384615384615,0.0,0.0,0.19,12,24,35,48,60,70,83,95,106,118
21,0.30003561253561256,0.28365384615384615,0.0,0.0,0.21,12,24,35,48,60,70,83,95,106,118
22,0.30003561253561256,0.28365384615384615,0.0,0.0,0.21,12,24,35,48,60,70,83,95,106,118
23,0.30003561253561256,0.28365384615384615,0.0,0.0,0.22,12,24,35,48,60,70,83,95,106,118
24,0.30003561253561256,0.28365384615384615,0.0,0.0,0.23,12,24,35,48,60,70,83,95,106,118
25,0.30003561253561256,0.28365384615384615,0.0,0.0,0.23,12,24,35,48,60,70,83,95,106,118
26,0.30003561253561256,0.28365384615384615,0.0,0.0,0.24,12,24,35,48,60,70,83,95,106,118
27,0.30003561253561256,0.28365384615384615,0.0,0.0,0.25,12,24,35,48,60,70,83,95,106,118
28,0.30003561253561256,0.28365384615384615,0.0,0.0,0.26,12,24,35,48,60,70,83,95,106,118
29,0.30003561253561256,0.28365384615384615,0.0,0.0,0.26,12,24,35,48,60,70,83,95,106,118
30,0.30003561253561256,0.28365384615384615,0.0,0.0,0.27,12,24,35,48,60,71,84,95,106,118
31,0.30003561253561256,0.28365384615384615,0.0,0.0,0.28,12,24,35,48,60,71,84,95,105,118
32,0.30003561253561256,0.28365384615384615,0.0,0.0,0.29,12,24,35,48,60,71,84,95,105,118
33,0.30003561253561256,0.28365384615384615,0.0,0.0,0.3,12,24,35,48,60,71,84,95,105,117
34,0.30003561253561256,0.28365384615384615,0.0,0.0,0.31,12,24,35,48,60,71,84,95,105,117
35,0.30003561253561256,0.28365384615384615,0.0,0.0,0.32,11,24,35,48,60,71,84,95,105,117
36,0.30003561253561256,0.28365384615384615,0.0,0.0,0.32,11,24,35,48,60,71,84,95,105,117
37,0.30003561253561256,0.28365384615384615,0.0,0.0,0.33,11,24,35,48,60,71,84,95,105,117
38,0.30003561253561256,0.28365384615384615,0.0,0.0,0.34,11,24,35,48,60,71,84,95,105,117
39,0.30003561253561256,0.28365384615384615,0.0,0.0,0.34,11,24,35,48,60,71,84,95,105,117
40,0.30003561253561256,0.28365384615384615,0.0,0.0,0.35,11,24,35,48,60,71,84,95,105,117
41,0.30003561253561256,0.28365384615384615,0.0,0.0,0.36,11,24,35,48,60,71,84,95,105,117
42,0.30003561253561256,0.28365384615384615,0.0,0.0,0.37,11,24,35,48,59,71,84,95,105,117
43,0.30003561253561256,0.28365384615384615,0.0,0.0,0.37,11,24,35,48,59,71,84,95,105,117
44,0.30003561253561256,0.28365384615384615,0.0,0.0,0.38,11,24,35,48,59,71,84,95,105,117
45,0.30003561253561256,0.28365384615384615,0.0,0.0,0.39,11,24,35,48,59,71,84,95,105,117
46,0.30003561253561256,0.28365384615384615,0.0,0.0,0.4,11,24,35,48,59,71,84,95,105,117
47,0.30003561253561256,0.28365384615384615,0.0,0.0,0.4,11,24,34,48,59,71,84,95,105,117
48,0.30003561253561256,0.28365384615384615,0.0,0.0,0.41,11,24,34,48,59,71,84,95,105,117
49,0.30003561253561256,0.28365384615384615,0.0,0.0,0.42,11,24,34,48,59,71,84,95,105,117
50,0.30003561253561256,0.28365384615384615,0.0,0.0,0.42,11,24,34,48,59,71,84,95,105,117
51,0.30003561253561256,0.28365384615384615,0.0,0.0,0.43,11,24,34,48,59,71,84,95,105,117
52,0.30003561253561256,0.28365384615384615,0.0,0.0,0.44,11,24,34,48,59,71,84,95,105,117
53,0.30003561253561256,0.28365384615384615,0.0,0.0,0.44,11,24,34,48,59,71,84,95,105,117
54,0.30003561253561256,0.28365384615384615,0.0,0.0,0.45,11,24,34,48,59,71,84,95,105,117
55,0.30003561253561256,0.28365384615384615,0.0,0.0,0.46,11,24,34,48,59,71,84,95,105,117
56,0.30003561253561256,0.28365384615384615,0.0,0.0,0.46,11,24,34,48,59,72,84,95,105,117
57,0.30003561253561256,0.28365384615384615,0.0,0.0,0.47,11,24,34,48,59,72,84,95,105,117
58,0.30003561253561256,0.28365384615384615,0.0,0.0,0.48,11,24,34,48,59,72,84,95,105,117
59,0.30003561253561256,0.28365384615384615,0.0,0.0,0.49,11,24,34,48,59,72,84,95,105,117
60,0.30003561253561256,0.28365384615384615,0.0,0.0,0.49,11,25,34,48,59,72,84,95,105,117
