epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.42356062503133457,0.4280609730367318,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
1,0,0,0.4150613576847183,0.4196360302720546,0.01,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
2,0,0,0.40636134455773354,0.4110245913332579,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
3,0,0,0.39759149679948547,0.40233537980048795,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
4,0,0,0.388820983808878,0.39363540313919076,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
5,0,0,0.3801361455277515,0.38503109057094737,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
6,0,0,0.37155287599411757,0.3765274767595194,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
7,0,0,0.36304355351385953,0.3680987312775883,0.05,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
8,0,0,0.3545919020626387,0.3597288462905722,0.05,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
9,0,0,0.3461958181425612,0.35141747980420995,0.06,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
10,0,0,0.33786632472511224,0.34317380123833613,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
11,0,0,0.32963658884368147,0.33503141857250074,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
12,0,0,0.32154986339092245,0.32703806595276735,0.08,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
13,0,0,0.31362660700134315,0.3192136571237956,0.08,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
14,0,0,0.30586699065840084,0.3115447584168617,0.09,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,45,47,49,51,53,55,57,59,61,63
15,0,0,0.29823551133033727,0.30400694132710365,0.09,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,45,47,49,51,53,55,57,59,61,63
16,0,0,0.2906989480353888,0.2965603089126023,0.1,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,45,47,49,51,53,55,57,59,61,63
17,0,0,0.2832346536909925,0.2891874816413051,0.1,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,45,47,49,51,53,55,57,59,61,63
18,0,0,0.275848778624058,0.28189594214263464,0.11,2,4,6,9,11,13,15,17,19,21,24,25,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
19,0,0,0.2685584050701497,0.2747012498818824,0.11,2,4,6,9,11,13,15,17,19,21,24,25,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
20,0,0,0.26137441786760973,0.2676071930849431,0.12,2,4,6,9,11,13,15,17,19,21,24,25,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
21,0,0,0.2543069904852783,0.26062932232719066,0.13,2,4,6,9,11,13,15,17,19,21,24,25,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
22,0,0,0.24736987864555074,0.2537867778518474,0.13,2,4,6,9,11,13,15,17,19,21,24,25,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
23,0,0,0.24060092656978996,0.24711346909022655,0.14,2,4,6,9,11,13,15,17,19,21,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
24,0,0,0.2339842081467379,0.24059049061614868,0.14,2,4,6,9,11,13,15,17,19,21,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
25,0,0,0.22751488782303356,0.234206011567628,0.15,2,4,6,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
26,0,0,0.22120863487396505,0.22798239614158486,0.16,2,4,6,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
27,0,0,0.2151066125695285,0.22196203895347383,0.16,2,4,6,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
28,0,0,0.2092608022983602,0.21619624197346587,0.17,2,4,6,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
29,0,0,0.2037411020974737,0.210751610546135,0.17,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
30,0,0,0.19861965229620887,0.2057041241498037,0.18,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
31,0,0,0.19395445756969976,0.20110356921192168,0.19,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,40,42,45,47,49,51,52,55,57,59,61,63
32,0,0,0.1898112795184165,0.19698902604900037,0.19,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,55,57,59,61,63
33,0,0,0.18623952578528383,0.19342586067876474,0.2,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,55,57,59,61,63
34,0,0,0.1832654127285125,0.1904370917812588,0.2,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,55,57,59,61,63
35,0,0,0.1808916565693582,0.18802593894394878,0.21,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,54,57,59,61,63
36,0,0,0.1790994371560559,0.18617539614198209,0.21,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,54,57,59,61,63
37,0,0,0.1778469148594563,0.1848497949064849,0.22,2,4,7,9,11,13,15,17,19,22,24,26,28,29,32,34,36,38,41,42,45,47,49,51,52,54,57,59,61,63
