epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.16458375753175014,0.16575894989581388,0.01,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
1,0,0,0.16038102565789977,0.16162054632272813,0.02,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
2,0,0,0.15622117849607803,0.15752112594147294,0.02,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
3,0,0,0.15218153900754486,0.15354595467115104,0.03,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
4,0,0,0.1483065943970894,0.14974521888963951,0.03,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
5,0,0,0.1446331798841605,0.14615293517726516,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
6,0,0,0.141206895076565,0.1428115840732243,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
7,0,0,0.138079067906459,0.1397673427439981,0.05,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
8,0.013387825193741598,0.03299063628005605,0.13530929753255871,0.13707903664917467,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
9,0.047345154127356626,0.06477464818067746,0.13296036343064227,0.1348074281513948,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
10,0.07497784516217143,0.09050704444114333,0.13101785230250357,0.1329399086797216,0.07,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
11,0.09668508391847774,0.11058272920146117,0.12947144291853457,0.13146449143268016,0.07,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
12,0.11256732258577029,0.12510304347313483,0.12832820496463176,0.1303869587821103,0.08,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
13,0.12290291036162393,0.13434875292803083,0.1275787198390981,0.1296961741246775,0.08,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
14,0.12826850184653604,0.13885398838117213,0.12718789327874644,0.12935823615280476,0.09,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
15,0.12948192026568284,0.13945161540449014,0.12709934177436458,0.12931333909562212,0.09,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
16,0.127527439579862,0.1370429563451936,0.12724195050559273,0.12949419322121888,0.1,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
17,0.12352164934888443,0.13277158185973803,0.1275337074989905,0.12981427327479866,0.11,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
18,0.11851081914388939,0.12760045847482526,0.1278977463428421,0.13020072120032408,0.11,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
19,0.11345543731582874,0.12237036522019895,0.12826397586681987,0.13059042579133437,0.12,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
20,0.1091276689876699,0.11791448132377813,0.1285766665303761,0.13092151988166043,0.12,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
21,0.10614193128929394,0.11475669227479912,0.12879193901804342,0.13115565366111795,0.13,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
22,0.10477010229489747,0.11323000517753745,0.12889073740935422,0.13126870090225973,0.14,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,47,50,53,55,58,60,63
23,0.10503978401505387,0.1133172056401951,0.12887131333142363,0.13126224449353716,0.14,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,47,50,53,55,58,60,63
24,0.10673479538522757,0.11477866113885327,0.1287492243618425,0.13115402754599628,0.15,3,5,8,10,13,15,18,20,23,25,28,31,33,35,38,40,43,45,47,50,53,55,58,60,63
25,0.10949885289489403,0.11730026083643863,0.128549870679268,0.13096709586090804,0.15,3,5,8,10,13,15,18,20,23,25,28,31,33,35,38,40,43,45,47,50,53,55,58,60,63
26,0.1129241188293355,0.12057903507297096,0.12830240249480532,0.1307236337504081,0.16,3,5,8,10,13,15,18,20,23,25,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
27,0.11657894129875168,0.1242121967440164,0.1280378219541602,0.13045331955078618,0.17,3,5,8,10,13,15,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
28,0.12010647567525479,0.12782977029692377,0.1277819428256035,0.13018361731236655,0.17,3,5,8,10,13,15,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
29,0.12320273687612504,0.13104067438477152,0.12755691292408392,0.1299437544837141,0.18,3,5,8,10,13,15,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
30,0.12564523226770863,0.13361578977868882,0.12737912084663225,0.12975107409973463,0.18,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
31,0.12734539122645538,0.1354921949235791,0.12725521971268317,0.1296104932142403,0.19,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
32,0.1283127290342001,0.13665148052848752,0.12718466405260886,0.1295235620294772,0.19,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
33,0.12868255929764483,0.1372101838132168,0.12715768472823502,0.12948164256846978,0.2,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
34,0.12864398502708607,0.13736038114286941,0.12716049717259884,0.12947037111741094,0.21,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
35,0.12840211899497556,0.13729749174233497,0.12717813944757572,0.12947508985321468,0.21,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
36,0.12816713846655137,0.1372097754321604,0.12719528870318472,0.12948167133926547,0.22,3,5,8,10,13,16,18,21,23,26,28,31,33,35,38,40,42,45,47,50,53,55,58,60,63
37,0.12811673217727015,0.13727985800482645,0.12719896428883148,0.12947641337017904,0.22,3,5,8,10,13,16,18,21,23,26,28,30,33,35,38,40,42,45,47,50,53,55,58,60,63
38,0.12835409768289563,0.13761341932598325,0.1271816544279034,0.12945137934408482,0.23,3,5,8,10,13,16,18,21,23,26,28,30,33,35,38,40,42,45,47,50,53,55,58,60,63
39,0.12891660743286337,0.1382309491892858,0.12714061097699017,0.12940502484074876,0.23,3,5,8,10,13,16,18,21,23,26,28,30,33,35,38,40,42,45,47,50,53,55,58,60,63
40,0.12978310677849525,0.13911197983083867,0.1270773573223375,0.12933886788244814,0.24,3,5,8,10,13,16,18,21,23,26,28,30,33,35,38,40,42,45,47,50,53,55,58,60,63
41,0.13088595596669572,0.14019726790898746,0.12699680310594158,0.12925730932557986,0.24,3,5,8,10,13,16,18,21,23,26,28,30,33,35,38,40,42,45,47,50,53,55,58,60,63
42,0.132132663558705,0.14139506751392383,0.1269056818417942,0.12916723476818218,0.25,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
43,0.1334117147599292,0.14260278099838486,0.126812137665285,0.12907636861203015,0.26,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
44,0.1346290598044365,0.14373826464768624,0.1267230296206028,0.1289908680474354,0.26,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
45,0.13571172063904458,0.14474319046426787,0.12664373551678176,0.12891515065300257,0.27,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
46,0.13662154554054007,0.14558303660895344,0.12657706241658453,0.12885183573037984,0.27,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
47,0.1373471531063547,0.14623951281827963,0.12652386205071417,0.12880232985900084,0.28,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
48,0.13791584069876128,0.14674490711304433,0.12648214862506332,0.1287641970783609,0.28,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
49,0.1383695151852984,0.14715442415417457,0.12644886225165525,0.1287333021863519,0.29,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
50,0.1387675746113205,0.14751998135973232,0.1264196484494251,0.1287057068012271,0.29,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
51,0.13917339621841052,0.147924064533143,0.1263898605100025,0.12867520318188513,0.3,3,5,8,10,13,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
52,0.13963650421299667,0.1484004292256017,0.12635586435802848,0.1286392263950143,0.31,3,5,8,10,12,16,18,21,23,26,28,30,33,35,37,40,42,45,47,50,53,55,58,60,63
