epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.22152359966661614,0.21673530701013424,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.21489849260126812,0.2098717699779312,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.20830162323586165,0.20301889435918863,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.20174265875689473,0.19618759569309766,0.03,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0,0,0.19523136360987514,0.18938408409652624,0.03,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0,0,0.18878114628074613,0.18261607572655705,0.04,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0,0,0.18241462080457252,0.17591163250293104,0.04,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0,0,0.17619343750432634,0.1693189436449254,0.05,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0,0,0.17021059303425676,0.16294673300974077,0.06,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0,0,0.16449501156562507,0.15682606006839006,0.06,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
10,0,0,0.15900553204026593,0.15092214563513137,0.07,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
11,0,0,0.15372962741090887,0.14521380939128084,0.07,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
12,0,0,0.14872709685001845,0.1397572007153875,0.08,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
13,0,0,0.14410351272880606,0.1346644422527212,0.08,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
