epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.15175490407231007,0.15258529050519054,0.03,6,12,18,24,30,36,42,48,53,59
1,0,0,0.14866698870945627,0.14949589402004862,0.04,6,12,18,24,30,36,42,48,53,59
2,0,0,0.14577478840154615,0.14660129966885074,0.04,6,12,18,24,30,36,42,47,53,59
3,0,0,0.14309928307975134,0.14392137082502057,0.05,6,12,18,24,30,36,42,47,53,59
4,0,0,0.14065623598749158,0.1414700588079825,0.05,6,12,18,24,30,36,42,47,53,59
5,0,0,0.13846083149515523,0.13926316848877263,0.06,6,12,18,24,30,36,42,47,53,59
6,0.012811215264479703,0.015124173187003431,0.1365247303433524,0.13731386905538082,0.06,6,12,18,24,30,36,41,47,53,59
7,0.03681944693414618,0.03920006519774821,0.13485438423172583,0.1356251301083622,0.06,6,12,18,24,30,36,41,47,53,59
8,0.05676083403435306,0.05925774837944864,0.13345109059630308,0.13420200662017004,0.07,6,12,18,24,30,36,41,47,53,59
9,0.07276523761492537,0.07542574917550338,0.1323140763340689,0.13304377502396011,0.07,6,12,18,24,30,36,41,47,53,59
10,0.08500377981481089,0.0878758871192209,0.13143797963109755,0.1321449754956651,0.08,6,12,18,24,30,36,41,47,53,59
11,0.09369644207260808,0.09685590815494516,0.13081214536435629,0.13149286773099542,0.08,6,12,18,24,30,36,41,47,53,59
12,0.09913445245106534,0.10260271452101777,0.13041911151709926,0.13107384713622863,0.09,6,12,18,24,30,36,41,47,53,59
13,0.1017243605340068,0.10547515846105282,0.13023149681686708,0.13086391554968785,0.09,6,12,18,24,30,36,41,47,53,59
14,0.10201671884303765,0.106046493651891,0.13021029868232137,0.13082211234357288,0.1,6,12,18,24,30,36,41,47,53,59
15,0.1006908373728862,0.10498275158710468,0.13030639929178517,0.1308999212278256,0.1,6,12,18,24,30,36,41,47,53,59
16,0.09851893678357859,0.10302177174250093,0.1304636494558943,0.13104324091853686,0.11,6,12,18,24,30,36,41,47,53,59
17,0.09625428570065842,0.10092102274957548,0.1306274194470526,0.13119661233103938,0.11,6,12,18,24,30,36,41,47,53,59
18,0.09452479525567614,0.0992920003754052,0.13075234890244758,0.13131541171878727,0.12,6,12,18,24,30,36,41,47,53,60
