epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.4236264430156859,0.4281292838557525,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.41506774803213353,0.41964508515494087,0.01,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.4063204740872258,0.41098726645697137,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.397508341893649,0.402253298175157,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0,0,0.3887207345587559,0.39353787596886086,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0,0,0.38003817325769923,0.38493711261386027,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0,0,0.3714397624250355,0.3764177582384122,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0,0,0.3629036243028059,0.3679628707837222,0.05,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0,0,0.3544205732492792,0.35956342567259714,0.05,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0,0,0.3459904548859528,0.3512192321856851,0.06,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
10,0,0,0.337627220017988,0.34294161243868554,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
11,0,0,0.32936377790323956,0.33476561921341136,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
12,0,0,0.32124181011536534,0.3267366351135697,0.08,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
13,0,0,0.31328440210369096,0.3188790602356365,0.08,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
14,0,0,0.30549193828406657,0.31117809370848615,0.09,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,45,46,48,51,53,55,57,59,61,63
15,0,0,0.29783267602294755,0.30361257352406007,0.09,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,45,46,48,51,53,55,57,59,61,63
16,0,0,0.29027374483168483,0.2961442889158643,0.1,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,45,46,48,51,53,55,57,59,61,63
17,0,0,0.2827903765249961,0.2887532538895345,0.11,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,45,46,48,51,53,55,57,59,61,63
18,0,0,0.2753875813417452,0.2814457132944169,0.11,2,4,6,9,11,13,15,17,19,21,24,25,28,29,31,34,36,38,40,42,45,46,48,51,53,55,57,59,61,63
19,0,0,0.2680818174618936,0.2742347810411971,0.12,2,4,6,9,11,13,15,17,19,21,24,25,28,29,31,34,36,38,40,42,45,46,48,51,52,55,57,59,61,63
20,0,0,0.2608855921117114,0.26712763935582756,0.12,2,4,6,9,11,13,15,17,19,21,24,25,28,29,31,34,36,38,40,42,45,46,48,51,52,55,57,59,61,63
21,0,0,0.25380860431784136,0.2601422182944306,0.13,2,4,6,9,11,13,15,17,19,21,24,26,28,29,31,34,36,38,40,42,45,46,48,51,52,55,57,59,61,63
