epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.4444332142079962,0.4389165187624442,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.43545305413359836,0.4298816242400909,0.01,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.42677324559569163,0.421149849206933,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.41836067790764414,0.4126844326161223,0.03,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0,0,0.4103175618076641,0.40459154972542666,0.03,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0,0,0.40300424304863003,0.3972549654600487,0.04,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0,0,0.3963571353689224,0.3905683857899621,0.04,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0,0,0.3900328152862552,0.3841894453988344,0.05,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0,0,0.38385694451881913,0.377958153729499,0.05,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
9,0,0,0.3778045802079068,0.37185480479693017,0.06,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
10,0,0,0.3718105620966772,0.365805969120022,0.06,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
11,0,0,0.36582731371614347,0.35975800712215855,0.07,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
12,0,0,0.3598619147886836,0.3537332486678512,0.08,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
13,0,0,0.3538946785624558,0.3477087088450116,0.08,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,47,48,50,53,55,57,59,61,63
14,0,0,0.34784761798213587,0.34158857265265885,0.09,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,45,47,48,50,53,55,57,59,61,63
15,0,0,0.3416595946235208,0.33533675794854567,0.09,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,45,47,48,50,53,55,57,59,61,63
16,0,0,0.3353221158322468,0.3289345223967758,0.1,2,4,6,9,10,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,45,47,48,50,53,55,57,59,61,63
17,0,0,0.3288519051024656,0.32239051479621883,0.1,2,4,6,9,10,13,15,17,19,21,24,25,27,29,32,34,36,38,40,42,45,47,48,50,53,55,57,59,61,63
18,0,0,0.32227423685300277,0.3157345742106889,0.11,2,4,6,9,10,13,15,17,19,21,24,25,27,29,32,33,36,38,40,42,45,47,48,50,52,55,57,59,61,63
19,0,0,0.31561558445020776,0.30899760221581835,0.11,2,4,6,9,10,13,15,17,19,21,24,25,27,29,32,33,36,38,40,42,45,47,48,50,52,55,57,59,61,63
20,0,0,0.3089102920283214,0.30221785504332177,0.12,2,4,6,9,10,13,15,17,19,21,24,25,27,29,32,33,36,38,40,42,45,47,48,50,52,55,57,59,61,63
21,0,0,0.3021992907546397,0.2954266378045311,0.13,2,4,6,9,10,13,15,17,19,21,24,25,27,29,32,33,35,38,40,42,45,47,48,50,52,55,57,59,61,63
