epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.33202721088420994,0.3168421674117549,0.01,164,324,483,643,804,964,1123,1283,1441,1603,1763,1922,2082,2240,2402,2559,2719,2879,3039,3200,3359,3520,3679,3838,3998
1,0,0,0.3219458756606108,0.3067560646806902,0.01,164,324,483,642,804,964,1124,1284,1440,1604,1764,1923,2083,2239,2403,2560,2718,2878,3038,3200,3359,3520,3680,3838,3999
2,0,0,0.31213319231617037,0.29695912474261904,0.02,164,325,482,642,804,965,1125,1285,1439,1605,1764,1924,2083,2239,2404,2561,2718,2877,3037,3200,3359,3521,3680,3837,3999
3,0,0,0.3026797337596131,0.2874608515954307,0.02,165,325,482,641,805,966,1126,1286,1438,1606,1764,1925,2084,2239,2405,2561,2717,2876,3036,3200,3359,3521,3681,3837,3999
4,0,0,0.29358591559546116,0.27831356642728866,0.03,165,325,481,641,805,966,1126,1286,1438,1607,1765,1927,2085,2240,2406,2561,2717,2876,3036,3199,3359,3522,3681,3837,3999
5,0,0,0.2848053563033871,0.2695967829551256,0.03,165,325,481,640,806,967,1127,1287,1437,1607,1766,1928,2085,2241,2407,2562,2717,2875,3035,3198,3359,3522,3681,3836,3999
6,0,0,0.2762683111914255,0.26108348668744646,0.03,165,325,481,640,806,967,1128,1288,1436,1608,1767,1929,2086,2241,2408,2563,2716,2874,3034,3198,3359,3523,3682,3836,3999
7,0,0,0.26788451758782156,0.25273134857676927,0.04,165,325,480,639,806,968,1129,1289,1435,1609,1767,1930,2087,2241,2408,2564,2716,2873,3033,3197,3359,3523,3682,3836,4000
8,0,0,0.2595861288035474,0.2444717298226366,0.04,165,325,480,639,807,968,1129,1290,1434,1610,1768,1931,2087,2241,2409,2565,2715,2872,3032,3196,3359,3524,3683,3836,4000
9,0,0,0.2513179016405573,0.23616857108058567,0.05,166,325,480,638,807,968,1130,1291,1434,1611,1769,1932,2088,2241,2410,2566,2715,2872,3032,3196,3359,3524,3683,3835,4000
10,0,0,0.2430497325850622,0.22780502721777587,0.05,166,325,480,638,807,968,1131,1291,1433,1612,1770,1933,2089,2241,2411,2567,2714,2871,3031,3195,3359,3525,3683,3835,4000
11,0,0,0.23480821943506297,0.21944757339772522,0.05,166,325,480,638,807,969,1131,1292,1432,1612,1771,1934,2089,2241,2412,2567,2714,2871,3030,3194,3359,3525,3684,3835,4000
12,0,0,0.22659712559736303,0.21116282649382215,0.06,166,325,480,637,808,969,1132,1293,1431,1613,1772,1935,2090,2241,2413,2568,2714,2870,3029,3194,3359,3526,3684,3834,4000
13,0,0,0.21844238552747777,0.20296262706891932,0.06,166,325,480,637,808,969,1133,1294,1431,1614,1772,1936,2090,2241,2414,2569,2714,2870,3028,3193,3359,3526,3684,3834,4000
14,0,0,0.2103752395636452,0.1949110291852118,0.06,166,324,481,637,808,969,1133,1295,1430,1614,1773,1937,2091,2240,2415,2570,2715,2869,3028,3193,3359,3526,3684,3834,4001
15,0,0,0.2024547081205558,0.18702322224826473,0.07,166,324,481,636,809,969,1134,1296,1429,1615,1774,1938,2091,2240,2415,2571,2715,2869,3027,3192,3359,3527,3684,3833,4001
16,0,0,0.19471260449306949,0.17934828334980624,0.07,167,324,481,636,809,969,1135,1296,1429,1616,1775,1939,2091,2240,2416,2572,2715,2869,3026,3191,3359,3527,3685,3833,4001
17,0,0,0.18722406587422433,0.17192732491332283,0.08,167,324,481,635,809,968,1135,1297,1428,1616,1776,1940,2091,2240,2417,2573,2715,2868,3025,3191,3359,3527,3685,3833,4001
18,0,0,0.180061779811257,0.16488082907142787,0.08,167,324,482,635,810,968,1136,1298,1428,1617,1777,1941,2091,2239,2418,2574,2715,2868,3024,3190,3359,3527,3685,3832,4001
19,0,0,0.17331835653883473,0.15833979460641492,0.08,167,325,482,635,810,968,1136,1299,1427,1617,1778,1942,2091,2239,2418,2575,2715,2868,3024,3189,3359,3527,3685,3832,4001
20,0,0,0.1671486952125112,0.15250475640579178,0.09,167,325,482,634,810,968,1137,1300,1427,1618,1779,1943,2091,2239,2419,2576,2716,2868,3023,3189,3359,3527,3685,3832,4001
21,0,0,0.16175864091636627,0.14757354175888235,0.09,167,325,482,634,811,968,1137,1301,1426,1618,1780,1944,2091,2239,2420,2577,2716,2867,3022,3188,3359,3527,3685,3831,4002
22,0,0,0.15730705333339237,0.14367944784571213,0.1,168,325,483,634,811,969,1138,1302,1426,1619,1781,1945,2090,2239,2421,2578,2715,2867,3021,3188,3359,3527,3685,3831,4002
23,0,0,0.15393895876360156,0.1408646316732282,0.1,168,325,483,634,811,969,1138,1302,1425,1619,1782,1946,2090,2240,2421,2579,2715,2867,3021,3187,3359,3527,3685,3831,4002
24,0,0,0.151593433005875,0.13907462051162567,0.1,168,325,483,633,812,969,1139,1303,1425,1619,1783,1947,2090,2240,2422,2579,2715,2867,3020,3186,3359,3527,3685,3831,4002
25,0,0,0.15010227079625926,0.1381771369207369,0.11,168,325,484,633,812,970,1139,1304,1424,1620,1784,1947,2089,2240,2422,2580,2715,2867,3019,3186,3359,3527,3685,3830,4002
26,0,0,0.14935876408929014,0.1380822446941742,0.11,168,326,484,633,813,970,1140,1305,1424,1620,1785,1948,2089,2240,2423,2581,2715,2867,3019,3185,3359,3527,3685,3830,4002
27,0,0,0.14921330696684112,0.13853515682008025,0.11,168,326,484,633,813,971,1140,1306,1424,1621,1786,1949,2088,2240,2423,2581,2715,2867,3018,3184,3359,3527,3685,3830,4002
28,0,0,0.14952002613751017,0.13937900133333625,0.12,168,326,485,633,813,972,1141,1306,1423,1621,1787,1949,2088,2240,2424,2581,2715,2867,3018,3183,3359,3527,3685,3829,4002
29,0,0,0.1501157217378549,0.1404667400878262,0.12,169,327,485,633,814,972,1141,1307,1423,1621,1788,1950,2087,2240,2424,2582,2714,2867,3017,3182,3359,3527,3685,3829,4002
30,0,0,0.15085233682801868,0.1416256390853462,0.13,169,327,486,632,814,973,1141,1307,1423,1622,1789,1950,2087,2240,2424,2582,2714,2867,3017,3182,3359,3527,3685,3829,4002
31,0,0,0.1515919032529922,0.14270845100532562,0.13,169,327,486,632,815,974,1141,1308,1423,1622,1789,1951,2086,2240,2425,2582,2714,2867,3016,3181,3359,3527,3684,3829,4002
32,0,0,0.15222665370226784,0.1436011440336791,0.13,169,328,487,632,815,975,1142,1309,1422,1622,1790,1951,2086,2240,2425,2582,2713,2866,3016,3180,3359,3527,3684,3828,4002
33,0,0,0.15267230941145343,0.14421854471706605,0.14,169,328,487,632,816,976,1142,1309,1422,1623,1790,1952,2085,2240,2425,2582,2713,2866,3015,3180,3359,3527,3684,3828,4002
34,0,0,0.1528785866221501,0.14451622240452625,0.14,169,328,487,632,816,977,1142,1310,1422,1623,1790,1952,2085,2240,2425,2582,2713,2866,3015,3179,3359,3528,3684,3828,4002
35,0,0,0.1528322262503748,0.14448914043331224,0.15,170,329,488,632,817,977,1142,1310,1422,1623,1791,1952,2084,2240,2425,2582,2712,2866,3014,3179,3359,3528,3683,3828,4001
36,0,0,0.15254029409031047,0.14415022526019503,0.15,170,329,488,632,818,978,1143,1310,1422,1624,1791,1953,2083,2240,2425,2582,2712,2866,3014,3178,3359,3529,3683,3828,4001
37,0,0,0.1520316215404742,0.143535729538316,0.15,170,330,489,632,818,979,1143,1311,1422,1624,1791,1953,2082,2240,2425,2582,2712,2866,3014,3178,3359,3529,3683,3827,4001
38,0,0,0.15135441387792545,0.14269939908604184,0.16,170,330,489,632,819,980,1143,1311,1422,1625,1791,1953,2082,2240,2425,2581,2711,2866,3013,3178,3359,3530,3682,3827,4001
39,0,0,0.15055573057805374,0.14169452509608965,0.16,170,330,490,632,819,981,1143,1311,1422,1625,1791,1954,2081,2240,2425,2581,2711,2866,3013,3177,3359,3530,3682,3827,4001
40,0,0,0.14968839406202417,0.14058244246674687,0.17,170,331,490,632,820,982,1143,1312,1422,1625,1791,1954,2080,2240,2425,2581,2711,2866,3013,3177,3359,3531,3681,3827,4001
41,0,0,0.14880289730009177,0.13942225352279408,0.17,170,331,491,632,821,984,1144,1312,1421,1626,1791,1954,2079,2240,2425,2580,2711,2866,3013,3177,3358,3531,3681,3827,4000
