epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.1436786116721082,0.12376274284105486,0.01,202,400,597,796,992,1190,1388,1586,1785,1983,2179,2377,2575,2772,2972,3170,3366,3564,3762,3960
1,0,0,0.14042961932354414,0.12084511642581212,0.01,202,401,597,797,992,1189,1387,1585,1786,1984,2180,2376,2574,2772,2973,3169,3365,3564,3762,3960
2,0,0,0.13751169230859614,0.11829993420405183,0.02,203,401,596,797,992,1188,1387,1584,1787,1985,2180,2375,2573,2771,2974,3169,3365,3563,3761,3960
3,0,0,0.134959744504743,0.11619499241406452,0.02,203,401,596,798,993,1188,1386,1583,1788,1986,2181,2374,2572,2770,2975,3169,3364,3562,3761,3959
4,0,0.025317725307689942,0.13279459636289428,0.11453553217783935,0.02,203,402,595,799,993,1187,1386,1582,1789,1987,2181,2373,2571,2769,2975,3169,3363,3562,3760,3959
5,0,0.04602714912916417,0.13103129352920942,0.11331220319044162,0.03,203,402,595,799,994,1186,1385,1581,1790,1988,2181,2372,2571,2768,2976,3168,3363,3561,3760,3959
6,0.008276127694479496,0.059050240733726556,0.12966858972997455,0.11253611312835982,0.03,203,402,594,800,995,1185,1385,1581,1791,1989,2180,2371,2570,2767,2977,3168,3362,3561,3760,3959
7,0.023211476611100568,0.0652913765829507,0.12868848381944772,0.11216227997746894,0.04,204,403,594,800,995,1185,1385,1580,1792,1990,2179,2370,2569,2766,2978,3168,3361,3560,3759,3958
8,0.03305435309943583,0.0662558641640617,0.12803846204769237,0.11210439069480727,0.04,204,403,593,801,996,1184,1385,1579,1793,1992,2179,2369,2569,2765,2979,3167,3361,3560,3759,3958
9,0.03882654910175454,0.06322419723871842,0.12765572602667602,0.11228623860624325,0.04,204,403,593,802,997,1184,1385,1578,1794,1993,2178,2368,2568,2764,2980,3167,3360,3559,3759,3958
