epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.22221895408379597,0.22486222174706405,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.21832114142552156,0.22102436385503824,0.01,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.2144429369453728,0.2172076226250311,0.02,2,4,6,9,11,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.21062608088943283,0.21345632968521674,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0,0,0.2069499377951721,0.20985585621603348,0.03,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0,0,0.20350462944215217,0.20649850425340147,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0,0,0.20018437983736884,0.20327073151382358,0.04,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0,0,0.19680868235289792,0.1999794983041597,0.05,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0,0,0.19329011042584404,0.19655628898038233,0.06,2,4,6,9,11,13,15,17,19,21,23,25,28,29,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0,0,0.1893994756814211,0.19275394213574942,0.06,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
10,0,0,0.18530165881823582,0.1887533201626684,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
11,0,0,0.18110826886671674,0.18465352075018518,0.07,2,4,6,9,11,13,15,17,19,21,23,25,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
12,0,0,0.17685182716163447,0.18049655056138023,0.08,2,4,6,9,11,13,15,17,19,21,23,26,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
13,0,0,0.1725734747453977,0.17632513675008318,0.08,2,4,6,9,11,13,15,17,19,21,23,26,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
14,0,0,0.16831732222529536,0.17218582268467386,0.09,2,4,6,9,10,13,15,17,19,21,23,26,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
15,0,0,0.1641292266029104,0.168105014708668,0.1,2,4,6,9,10,13,15,17,19,21,23,26,28,29,31,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
16,0,0,0.1600605574109765,0.1641448132336031,0.1,2,4,6,9,10,13,15,17,19,21,23,26,27,29,31,33,36,38,40,42,44,46,48,51,53,55,57,59,61,63
