epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.37178282757485553,0.36583148880162625,0.01,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
1,0,0,0.3677304291862963,0.36173468733872877,0.01,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
2,0,0,0.363633200681813,0.3575967038016022,0.02,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
3,0,0,0.35950210645480324,0.3534306903624953,0.02,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
4,0,0,0.3553461345431236,0.34923914267375766,0.03,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
5,0,0,0.3511684752778158,0.3450241101520143,0.03,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
6,0,0,0.3469688713797084,0.340783333070205,0.04,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
7,0,0,0.34274552712558265,0.3365147864612958,0.04,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
8,0,0,0.338492700507939,0.3322122641418219,0.05,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
9,0,0,0.3341983199150675,0.3278665092094565,0.05,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
10,0,0,0.3298485538814105,0.3234669690367345,0.06,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
11,0,0,0.32543076477128896,0.31899685603792816,0.06,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
12,0,0,0.32093584071383235,0.31445009218257963,0.07,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
13,0,0,0.3163461745886253,0.3098036310997752,0.07,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
14,0,0,0.31164176630866436,0.30502916399869046,0.08,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
15,0,0,0.30679648987755864,0.30010595933951867,0.08,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
16,0,0,0.3018140400965537,0.29504568772596534,0.08,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
17,0,0,0.2967443053021308,0.2899018936241113,0.09,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
18,0,0,0.2916696738474089,0.2847633921636423,0.09,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
19,0,0,0.28666674950555965,0.2797070672207203,0.1,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
20,0,0,0.2817806694631444,0.27477308795198796,0.1,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
21,0,0,0.27700755737165556,0.26994791857536465,0.11,4,8,12,17,21,25,29,33,37,41,45,49,53,57,61
22,0,0,0.27231433985370745,0.2652083242261056,0.11,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
23,0,0,0.2676689662017081,0.2605028947488148,0.12,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
24,0,0,0.2630338649857705,0.2558103907628902,0.12,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
25,0,0,0.25839740698184327,0.2511032467549401,0.13,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
26,0,0,0.25375894528392723,0.24638726880363304,0.13,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
27,0,0,0.2491214409754362,0.24166776664390377,0.14,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
28,0,0,0.24448759981267745,0.23694778416240095,0.14,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
29,0,0,0.2398622157788629,0.23223073296295216,0.15,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
30,0,0,0.2352503562903265,0.22752256702012552,0.16,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
31,0,0,0.2306604719407415,0.2228337968704017,0.16,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
32,0,0,0.22610165324498785,0.21817864153310051,0.17,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
33,0,0,0.22158402214652181,0.21356523876036088,0.17,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
34,0,0,0.21711778516701905,0.2090002392603221,0.18,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
35,0,0,0.21271536551280099,0.20450155861559058,0.18,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
36,0,0,0.20839180225223697,0.20008713195141595,0.19,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
37,0,0,0.20416117440997752,0.19576537080806575,0.19,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
38,0,0,0.20004086933686896,0.19155440143809818,0.2,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
39,0,0,0.19605125901560522,0.18747410992849708,0.2,4,8,12,17,21,25,29,33,37,40,45,49,53,57,61
40,0,0,0.19221260558112618,0.18355328540059487,0.21,4,8,12,17,21,25,29,33,37,40,45,49,53,58,61
41,0,0,0.18854700264484223,0.17981398318716213,0.21,4,8,12,17,21,25,29,33,37,40,45,49,53,58,61
42,0,0,0.18507637804075625,0.17627960662366565,0.22,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
43,0,0,0.18182305434793727,0.17297120991088782,0.22,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
44,0,0,0.17880940460571243,0.16991415225489712,0.22,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
45,0,0,0.17605502213843455,0.1671306136760579,0.23,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
46,0,0,0.17357638164025596,0.1646390050174993,0.23,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
47,0,0,0.17138733822963298,0.16245338408623866,0.24,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
48,0,0,0.1694974256867884,0.16058165760503007,0.24,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
49,0,0,0.16790956740915602,0.1590289589980547,0.25,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
50,0,0,0.16662085668502039,0.15779028703139156,0.25,4,9,12,17,21,25,29,33,37,40,45,49,53,58,61
51,0,0,0.16562065375221552,0.1568535116760195,0.26,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
52,0,0,0.16489006969112951,0.15619715154493716,0.26,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
53,0,0,0.16440268284339893,0.15579203008774456,0.27,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
54,0,0,0.16412404586241547,0.15560000644048858,0.27,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
55,0,0,0.1640135203772774,0.1555762008294379,0.28,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
56,0,0,0.16402614849273112,0.1556722030999933,0.28,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
57,0,0,0.16411531824302308,0.155839027902734,0.29,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
58,0,0,0.16423895973757682,0.15603165271515296,0.29,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
59,0,0,0.16436183393531864,0.15621411984467595,0.3,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
60,0,0,0.16445620164688926,0.1563547915487067,0.3,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
61,0,0,0.16450235463583396,0.15643368890945994,0.31,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
62,0,0,0.1644889704132192,0.1564407376538425,0.31,4,9,12,17,21,25,29,33,37,40,45,49,52,58,61
63,0,0,0.16441215426116382,0.15637108760051463,0.32,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
64,0,0,0.16427326855419716,0.15622759896871355,0.32,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
65,0,0,0.16407799079968724,0.15601801339863328,0.32,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
66,0,0,0.16383454971922637,0.1557508123998135,0.33,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
67,0,0,0.16355358392175953,0.15543711929980242,0.33,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
68,0,0,0.16324574527117722,0.15508953936485745,0.34,4,9,12,17,21,25,30,33,37,40,45,49,52,58,61
69,0,0,0.16292205159766854,0.15472110542202588,0.34,4,9,12,17,21,25,30,33,37,40,45,48,52,58,61
70,0,0,0.16259238088487027,0.15434402035281905,0.35,4,9,12,17,21,25,30,33,37,40,45,48,52,58,61
71,0,0,0.1622665459152632,0.15396813489412856,0.35,4,9,12,17,21,25,30,33,37,40,45,48,52,58,61
72,0,0,0.16195432877817784,0.15360489935781896,0.36,4,9,12,17,21,25,30,33,37,40,45,48,52,58,61
73,0,0,0.16166920824506908,0.15326723163947611,0.36,4,9,12,17,21,25,30,33,37,40,45,48,52,58,61
