epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.3174263792213652,0.3216310785158765,0.01,202,400,598,795,992,1190,1390,1586,1785,1981,2179,2377,2575,2774,2972,3168,3366,3564,3763,3960
1,0,0,0.3116716612238865,0.3159412570016852,0.01,202,401,599,795,992,1189,1391,1585,1786,1980,2178,2376,2574,2775,2973,3168,3365,3564,3763,3960
2,0,0,0.3059575801373236,0.31031538774696776,0.02,203,401,599,795,991,1188,1391,1584,1787,1979,2178,2375,2573,2774,2974,3167,3365,3563,3764,3960
3,0,0,0.30027670467341605,0.3047526852252377,0.02,203,401,600,795,990,1188,1392,1583,1788,1978,2179,2374,2572,2774,2975,3166,3364,3562,3764,3959
4,0,0,0.2946373533378897,0.29923643005168976,0.02,203,402,600,796,990,1187,1393,1582,1789,1977,2180,2373,2571,2774,2975,3165,3363,3562,3764,3959
5,0,0,0.28902273935645356,0.29374847918989266,0.03,203,402,601,796,989,1186,1394,1581,1791,1976,2180,2372,2570,2773,2976,3165,3363,3561,3765,3959
6,0,0,0.28342356816869174,0.28826913989095937,0.03,203,402,601,796,988,1185,1395,1580,1792,1975,2180,2371,2569,2774,2977,3164,3362,3561,3765,3959
7,0,0,0.2777876324031445,0.2827517101647612,0.04,204,403,602,796,988,1184,1396,1579,1792,1974,2180,2370,2568,2774,2978,3163,3362,3560,3765,3958
8,0,0,0.27210743165506446,0.27716887696419584,0.04,204,403,602,795,987,1183,1396,1579,1793,1973,2181,2369,2567,2774,2979,3163,3361,3560,3766,3958
9,0,0,0.26637265225650847,0.2715489701740571,0.04,204,403,603,795,986,1183,1397,1578,1794,1972,2181,2367,2566,2774,2980,3162,3360,3559,3766,3958
10,0,0,0.2605912704047886,0.2658488788713108,0.05,204,404,603,795,985,1182,1398,1577,1795,1971,2180,2366,2565,2774,2981,3162,3360,3559,3767,3958
11,0,0,0.25477023214405026,0.2600508250022642,0.05,204,404,604,795,985,1181,1399,1576,1796,1970,2180,2365,2564,2774,2981,3161,3359,3559,3767,3957
12,0,0,0.2488610729399835,0.25401934525831843,0.05,205,405,604,795,984,1180,1400,1575,1797,1969,2180,2364,2564,2774,2982,3160,3358,3558,3767,3957
13,0,0,0.24290272254056078,0.24791088281156995,0.06,205,405,605,795,984,1179,1400,1574,1798,1968,2180,2363,2563,2773,2982,3160,3358,3558,3768,3957
14,0,0,0.2369532553511757,0.24183427524503714,0.06,205,405,605,795,983,1178,1401,1573,1799,1967,2180,2362,2562,2773,2983,3159,3357,3557,3768,3957
15,0,0,0.23103937532018512,0.2358002955288649,0.07,205,406,606,795,983,1178,1402,1572,1800,1966,2179,2361,2561,2773,2983,3159,3357,3557,3768,3957
16,0,0,0.2251787598110421,0.22982535020840364,0.07,205,406,606,795,982,1177,1402,1571,1801,1965,2179,2360,2561,2774,2984,3158,3356,3556,3769,3956
17,0,0,0.21941700640512174,0.2239700257036261,0.07,206,406,607,795,982,1176,1403,1570,1802,1964,2178,2359,2560,2774,2984,3157,3355,3556,3769,3956
18,0,0,0.2138082780223246,0.21824284926396603,0.08,206,407,607,795,981,1175,1403,1569,1803,1963,2179,2358,2559,2774,2985,3157,3355,3556,3769,3956
19,0,0,0.2084331908917282,0.21263818910801155,0.08,206,407,608,795,981,1174,1403,1568,1804,1962,2179,2357,2559,2774,2985,3156,3354,3555,3769,3956
20,0,0,0.2033320710284365,0.20725171927899702,0.08,206,408,608,795,980,1173,1404,1567,1805,1962,2179,2356,2558,2774,2986,3155,3354,3555,3769,3955
21,0,0,0.19857384510667364,0.2021895749163988,0.09,206,408,609,795,980,1173,1404,1566,1806,1961,2179,2355,2558,2774,2987,3155,3353,3555,3769,3955
22,0,0,0.1942656212500418,0.19758160467013727,0.09,207,408,609,796,979,1172,1405,1565,1807,1960,2179,2354,2558,2774,2987,3154,3352,3554,3769,3955
23,0,0,0.19048749584238295,0.1933953126590564,0.1,207,409,610,796,979,1171,1405,1564,1808,1959,2180,2353,2557,2774,2988,3153,3351,3554,3769,3955
24,0,0,0.18732973156070756,0.18978567530251,0.1,207,409,610,796,978,1170,1405,1563,1809,1959,2180,2352,2557,2774,2989,3152,3351,3554,3769,3954
25,0,0,0.18483532443800058,0.18682953050120937,0.1,207,410,611,796,978,1169,1405,1562,1810,1958,2180,2351,2557,2773,2990,3152,3350,3554,3769,3954
26,0,0,0.1829991756913115,0.18452300620984574,0.11,207,410,611,797,977,1169,1406,1561,1810,1957,2180,2350,2557,2773,2990,3151,3349,3553,3769,3954
27,0,0,0.18178093525998806,0.18285551176510512,0.11,207,410,612,797,977,1168,1406,1560,1811,1956,2180,2349,2556,2773,2991,3150,3349,3553,3769,3954
28,0,0,0.18109434284050632,0.18175530658816957,0.11,208,411,612,798,976,1167,1406,1559,1812,1956,2180,2348,2556,2774,2992,3149,3348,3553,3769,3953
29,0,0,0.18083526129251523,0.18113036934967683,0.12,208,411,613,798,976,1166,1406,1559,1813,1955,2180,2347,2556,2774,2993,3149,3347,3552,3768,3953
30,0,0,0.18086882663359913,0.18085857951440393,0.12,208,411,613,799,976,1166,1407,1558,1814,1955,2180,2347,2556,2774,2994,3148,3347,3552,3768,3953
31,0,0,0.18106753685384094,0.1808168950461491,0.13,208,412,614,800,976,1165,1407,1557,1814,1954,2181,2346,2556,2774,2995,3147,3346,3551,3768,3953
32,0,0,0.18132311234290407,0.18089748458924343,0.13,208,412,614,800,976,1165,1407,1557,1815,1953,2181,2346,2556,2774,2996,3146,3345,3551,3768,3952
33,0,0,0.18154467848146585,0.18100103964098682,0.13,208,412,615,801,976,1164,1407,1556,1815,1953,2181,2346,2555,2774,2998,3146,3345,3550,3768,3952
34,0,0,0.18166036396037294,0.1810485563093956,0.14,208,413,615,802,977,1164,1407,1556,1816,1952,2182,2345,2555,2773,2999,3145,3344,3550,3768,3952
35,0,0,0.1816054689574284,0.18098376056626453,0.14,208,413,615,802,977,1163,1407,1556,1816,1952,2182,2345,2555,2773,3000,3144,3344,3549,3767,3952
36,0,0,0.1813618150646988,0.18079687855458176,0.15,208,413,616,803,977,1163,1407,1556,1816,1951,2182,2345,2555,2773,3001,3143,3343,3548,3767,3951
37,0,0,0.1809386254804325,0.18048905840465843,0.15,208,414,616,804,978,1163,1407,1556,1817,1951,2183,2345,2555,2773,3002,3143,3342,3548,3767,3951
38,0,0,0.1803613343048549,0.1800694242183502,0.15,208,414,617,805,978,1162,1408,1556,1817,1950,2183,2346,2554,2773,3003,3142,3342,3547,3767,3951
39,0,0,0.17965739454089627,0.17955934059093476,0.16,208,414,617,806,979,1162,1408,1556,1817,1950,2183,2346,2554,2773,3004,3141,3341,3546,3766,3951
40,0,0,0.1788681672721932,0.17899112936768327,0.16,208,415,617,806,979,1162,1408,1556,1817,1950,2184,2346,2554,2774,3005,3140,3341,3546,3766,3950
41,0,0,0.17803236326003835,0.17839875600647315,0.17,208,415,618,807,980,1162,1408,1556,1817,1949,2184,2347,2554,2774,3006,3139,3340,3545,3766,3950
42,0,0,0.17718362889779074,0.17781791191044355,0.17,208,415,618,808,980,1162,1408,1557,1817,1949,2184,2347,2553,2774,3006,3138,3339,3544,3765,3950
43,0,0,0.17635344518306245,0.17726883335160656,0.18,208,416,618,809,981,1161,1408,1557,1817,1949,2185,2348,2553,2774,3007,3138,3339,3543,3765,3950
44,0,0,0.17556450514634597,0.1767647726048018,0.18,208,416,619,810,981,1161,1408,1557,1817,1948,2185,2348,2553,2774,3008,3137,3338,3543,3764,3949
45,0,0,0.17483189973055527,0.1763099824768932,0.19,208,416,619,810,982,1161,1408,1558,1817,1948,2186,2349,2553,2774,3008,3136,3338,3542,3764,3949
46,0,0,0.1741627087715648,0.17589168788083512,0.19,208,416,619,811,983,1161,1408,1558,1817,1948,2187,2349,2552,2774,3008,3135,3337,3541,3764,3949
47,0,0,0.17356847272582027,0.17553339013840388,0.19,208,417,620,812,983,1161,1408,1558,1817,1947,2187,2350,2552,2774,3008,3134,3336,3541,3763,3949
48,0,0,0.17304977001239932,0.1752314446315235,0.2,207,417,620,813,984,1161,1408,1558,1817,1947,2188,2350,2552,2774,3008,3133,3336,3540,3763,3948
49,0,0,0.172601972221448,0.17497876093759457,0.2,207,417,620,814,985,1161,1408,1559,1817,1946,2188,2351,2552,2774,3008,3132,3335,3540,3763,3948
50,0,0,0.1722190026146606,0.17477509978100134,0.21,207,418,621,814,985,1160,1408,1559,1817,1946,2188,2351,2551,2774,3008,3132,3334,3539,3762,3948
51,0,0,0.17188863808536217,0.17459546253497193,0.21,207,418,621,815,986,1160,1408,1559,1817,1946,2188,2352,2551,2774,3008,3131,3334,3538,3762,3948
52,0,0,0.1715855599715209,0.174433543280322,0.21,207,418,621,816,986,1160,1408,1559,1817,1945,2188,2352,2551,2774,3008,3130,3333,3538,3762,3947
53,0,0,0.1712919445948046,0.17426942144024538,0.22,207,419,622,817,987,1160,1408,1559,1817,1945,2188,2352,2551,2774,3007,3129,3332,3537,3761,3947
54,0,0,0.17099685559846492,0.1740930980826973,0.22,207,419,622,817,987,1160,1409,1560,1818,1944,2187,2353,2550,2774,3007,3128,3332,3537,3761,3947
55,0,0,0.17068529734278057,0.17389519072787493,0.22,207,419,622,818,988,1159,1409,1560,1818,1944,2187,2353,2550,2774,3006,3127,3331,3536,3760,3947
56,0,0,0.1703519366478261,0.1736693514384454,0.23,207,420,623,819,988,1159,1409,1559,1818,1943,2187,2353,2550,2774,3006,3126,3330,3536,3760,3946
57,0,0,0.16999212544800058,0.1734132852919715,0.23,207,420,623,820,989,1159,1409,1559,1818,1943,2186,2353,2550,2774,3005,3125,3330,3535,3760,3946
58,0,0,0.16960174725256386,0.17312061792295053,0.24,207,420,624,820,989,1158,1409,1559,1818,1942,2186,2353,2550,2774,3005,3123,3329,3535,3759,3946
59,0,0,0.16918644207453487,0.17279618663945656,0.24,207,421,624,821,990,1158,1409,1559,1818,1941,2186,2354,2550,2774,3004,3122,3328,3534,3759,3946
60,0,0,0.1687462300744863,0.17244705995431184,0.24,207,421,624,822,990,1158,1409,1559,1818,1941,2186,2354,2550,2774,3004,3121,3327,3534,3759,3945
61,0,0,0.16828341175415779,0.17208089741810073,0.25,207,422,625,822,991,1157,1409,1559,1818,1940,2186,2354,2550,2774,3003,3120,3327,3533,3758,3945
62,0,0,0.16780892797216723,0.17169946137863407,0.25,207,422,625,823,991,1157,1409,1558,1818,1939,2186,2354,2550,2774,3003,3119,3326,3533,3758,3945
63,0,0,0.16732726026549008,0.1713038295700532,0.25,207,422,625,824,992,1157,1409,1558,1819,1939,2186,2354,2550,2774,3002,3118,3325,3532,3757,3944
64,0,0,0.1668385082967655,0.170900655459589,0.26,207,423,626,825,992,1156,1409,1558,1819,1938,2186,2354,2550,2774,3002,3116,3324,3532,3757,3944
65,0,0,0.16634012932413933,0.1705051146618278,0.26,207,423,626,825,993,1156,1409,1558,1819,1937,2186,2354,2551,2774,3002,3115,3323,3531,3756,3944
66,0,0,0.16582147802296004,0.17011061961199697,0.27,207,423,627,826,993,1155,1409,1557,1819,1937,2186,2354,2551,2774,3002,3114,3323,3531,3756,3944
67,0,0,0.16529108589341346,0.16971367105531074,0.27,207,424,627,827,993,1155,1409,1557,1820,1936,2187,2354,2551,2774,3002,3113,3322,3530,3756,3943
68,0,0,0.16474815552783167,0.16926374359444507,0.27,207,424,627,827,994,1155,1409,1557,1820,1935,2187,2354,2551,2774,3001,3112,3321,3530,3755,3943
69,0,0,0.16419856922923706,0.16875344886610957,0.28,207,424,628,828,994,1154,1409,1557,1820,1935,2187,2354,2551,2774,3001,3111,3320,3529,3755,3943
70,0,0,0.1636216792246125,0.16824238688800547,0.28,207,425,628,829,995,1154,1409,1557,1820,1934,2187,2354,2551,2774,3002,3109,3319,3529,3754,3943
71,0,0,0.1630098942254187,0.16772088903218452,0.28,207,425,629,829,995,1153,1409,1556,1820,1933,2187,2354,2551,2774,3002,3108,3318,3528,3754,3942
72,0,0,0.16236486753773874,0.1671865960123454,0.29,207,426,629,830,996,1153,1409,1556,1820,1933,2188,2354,2551,2774,3002,3107,3318,3528,3753,3942
73,0,0,0.1616877277307783,0.16665777664515366,0.29,207,426,629,831,996,1153,1409,1556,1821,1932,2188,2355,2551,2774,3002,3106,3317,3527,3753,3942
74,0,0,0.1610038241041843,0.16608917626572672,0.3,207,426,630,832,997,1152,1409,1556,1821,1932,2188,2355,2551,2774,3002,3104,3316,3526,3753,3942
75,0,0,0.16031567849248526,0.1654550343791575,0.3,207,427,630,832,997,1152,1409,1556,1821,1931,2188,2355,2551,2774,3003,3103,3315,3526,3752,3941
76,0,0,0.15965422591581904,0.1648586234844868,0.3,207,427,630,833,998,1151,1409,1555,1821,1931,2187,2355,2551,2774,3003,3102,3314,3525,3752,3941
77,0,0,0.15903529539714267,0.16434462449761794,0.31,207,428,631,834,998,1151,1409,1555,1821,1930,2187,2355,2551,2774,3003,3100,3313,3524,3751,3941
78,0,0,0.1584855137817665,0.1639262269231164,0.31,207,428,631,835,999,1151,1409,1555,1821,1930,2187,2355,2551,2774,3004,3099,3312,3524,3751,3940
79,0,0,0.15799324218378352,0.16357413334630758,0.31,207,428,631,835,999,1150,1409,1555,1821,1930,2187,2355,2551,2774,3004,3098,3311,3523,3751,3940
80,0,0,0.1575543794911262,0.16326234607687817,0.32,207,429,632,836,1000,1150,1409,1555,1821,1929,2187,2356,2550,2774,3004,3096,3310,3522,3750,3940
81,0,0,0.15711131521968433,0.16293815952938678,0.32,207,429,632,837,1000,1150,1409,1555,1821,1929,2187,2356,2550,2774,3005,3095,3309,3521,3750,3940
82,0,0,0.15663200411772765,0.1625835194900297,0.33,207,429,633,838,1001,1149,1409,1556,1821,1929,2187,2356,2550,2774,3005,3094,3308,3520,3749,3939
83,0,0,0.1561101287405133,0.1622033134277825,0.33,207,430,633,838,1001,1149,1409,1556,1821,1929,2187,2356,2550,2773,3005,3093,3307,3520,3749,3939
84,0,0,0.1555549061769695,0.16180876355260948,0.33,207,430,633,839,1002,1149,1409,1556,1821,1929,2188,2357,2549,2773,3005,3091,3306,3519,3749,3939
85,0,0,0.1549856830433657,0.1614142705156162,0.34,207,431,634,840,1003,1148,1409,1556,1821,1928,2188,2357,2549,2773,3005,3090,3305,3518,3748,3939
86,0,0,0.154428082222198,0.16103275544809995,0.34,207,431,634,841,1003,1148,1409,1556,1821,1928,2188,2357,2549,2773,3006,3089,3304,3517,3748,3938
87,0,0,0.1539005065465948,0.16067481987367205,0.34,207,431,634,842,1004,1148,1409,1557,1821,1928,2187,2358,2548,2773,3006,3088,3303,3516,3748,3938
88,0,0,0.15341273638218228,0.1603424106825224,0.35,207,432,635,842,1004,1147,1409,1557,1821,1928,2187,2358,2548,2773,3006,3087,3302,3515,3747,3938
89,0,0,0.15297108865651024,0.16004434607110227,0.35,207,432,635,843,1005,1147,1409,1557,1821,1928,2187,2358,2548,2773,3006,3086,3301,3514,3747,3937
90,0,0,0.15256805901399254,0.15975824772746905,0.36,207,433,635,844,1006,1147,1409,1557,1821,1928,2187,2359,2547,2773,3006,3084,3300,3513,3747,3937
91,0,0,0.15218188783649125,0.15947126234932252,0.36,207,433,636,845,1006,1147,1409,1557,1821,1928,2187,2359,2547,2773,3006,3083,3299,3512,3746,3937
92,0,0,0.15179584473374658,0.15917150792362003,0.36,207,433,636,845,1007,1146,1409,1557,1821,1928,2187,2359,2547,2773,3005,3082,3298,3511,3746,3937
93,0,0,0.1513941710016759,0.15885242802549188,0.37,207,434,636,846,1007,1146,1409,1557,1821,1927,2188,2360,2546,2773,3005,3081,3297,3510,3745,3936
94,0,0,0.15097022765022167,0.15850540998699633,0.37,207,434,637,847,1008,1145,1409,1557,1821,1927,2187,2360,2546,2773,3005,3080,3296,3509,3745,3936
95,0,0,0.15052362233738265,0.15813132999965898,0.37,207,435,637,848,1008,1145,1409,1557,1821,1927,2187,2360,2546,2773,3005,3079,3295,3508,3745,3936
96,0,0,0.15005842898755883,0.1577339278919067,0.38,207,435,637,848,1009,1145,1409,1557,1821,1927,2187,2360,2546,2773,3005,3077,3294,3508,3744,3935
97,0,0,0.1495866339907343,0.15732470701154908,0.38,207,435,638,849,1010,1144,1409,1556,1821,1926,2188,2360,2545,2773,3004,3076,3292,3507,3744,3935
98,0,0,0.1491171560910501,0.15691779009014578,0.38,207,436,638,850,1010,1144,1409,1556,1821,1926,2187,2360,2545,2773,3004,3075,3291,3506,3744,3935
99,0,0,0.14865497920078735,0.15652223355711098,0.39,207,436,638,851,1011,1143,1409,1556,1821,1926,2187,2360,2545,2773,3004,3074,3290,3505,3744,3935
100,0,0,0.14820863623016603,0.1561374795601263,0.39,207,437,639,851,1011,1143,1409,1556,1821,1925,2187,2360,2544,2773,3004,3073,3289,3504,3743,3934
101,0,0,0.1477747603056488,0.15576455882003448,0.4,207,437,639,852,1012,1142,1409,1555,1821,1925,2187,2361,2544,2773,3003,3073,3288,3503,3743,3934
102,0,0,0.14735074378614846,0.15540221410336064,0.4,207,437,639,853,1012,1142,1409,1555,1821,1925,2188,2361,2544,2772,3003,3072,3287,3503,3743,3934
103,0,0,0.14692708826679202,0.1550445789404342,0.4,207,438,639,853,1013,1142,1409,1555,1822,1924,2188,2361,2543,2772,3003,3071,3285,3502,3742,3934
104,0,0,0.14650279247215034,0.1546900243264192,0.41,207,438,640,854,1013,1141,1409,1555,1822,1924,2188,2361,2543,2772,3002,3071,3284,3501,3742,3933
105,0,0,0.14607128388758764,0.15433450433156898,0.41,207,438,640,855,1014,1141,1409,1555,1822,1924,2187,2361,2543,2772,3002,3070,3283,3500,3742,3933
106,0,0,0.14563224259772473,0.1539807763688002,0.42,207,439,640,856,1015,1140,1409,1555,1822,1924,2187,2361,2542,2772,3002,3070,3282,3499,3742,3933
107,0,0,0.1451885125120396,0.1536260035752091,0.42,207,439,641,856,1015,1140,1409,1555,1822,1924,2187,2361,2542,2771,3002,3070,3281,3498,3741,3932
108,0,0,0.14473992825256884,0.15326935231019248,0.42,207,440,641,857,1016,1140,1409,1555,1822,1924,2187,2361,2541,2771,3002,3070,3280,3497,3741,3932
109,0,0,0.14429264735713754,0.15291535905968426,0.43,207,440,641,858,1016,1139,1409,1554,1822,1924,2187,2362,2541,2771,3002,3070,3278,3497,3741,3932
110,0,0,0.14384719993586265,0.15256294351729732,0.43,207,440,642,859,1017,1139,1409,1554,1822,1923,2187,2362,2540,2770,3002,3070,3277,3496,3741,3932
111,0,0,0.14340504482741284,0.15221430707879935,0.44,207,441,642,859,1017,1139,1409,1554,1823,1923,2188,2362,2540,2770,3002,3070,3276,3495,3741,3931
112,0,0,0.1429675089151681,0.15186651379812469,0.44,207,441,642,860,1018,1138,1409,1554,1823,1923,2188,2362,2540,2770,3002,3070,3275,3494,3741,3931
113,0,0,0.1425345105912928,0.1515191761016519,0.44,207,442,642,861,1018,1138,1409,1554,1823,1923,2187,2362,2539,2769,3002,3070,3274,3493,3740,3931
114,0,0,0.14210438080453539,0.15117181659667786,0.45,207,442,643,861,1019,1137,1409,1554,1823,1923,2187,2362,2539,2769,3002,3071,3272,3492,3740,3930
115,0,0,0.14167652776585044,0.1508222924344337,0.45,207,442,643,862,1019,1137,1409,1554,1823,1923,2187,2363,2538,2768,3002,3071,3271,3491,3740,3930
116,0,0,0.1412471281662728,0.15047024192347713,0.45,207,443,643,863,1020,1137,1409,1554,1823,1923,2187,2363,2538,2768,3002,3071,3270,3490,3740,3930
117,0,0,0.1408145474802727,0.1501129423062856,0.46,207,443,644,864,1021,1136,1409,1554,1823,1923,2187,2363,2537,2768,3002,3071,3269,3490,3740,3930
118,0,0,0.14037950598022875,0.1497542367206098,0.46,207,443,644,864,1021,1136,1409,1554,1824,1923,2187,2363,2537,2767,3003,3072,3268,3489,3740,3929
119,0,0,0.1399414549652462,0.1493924193819612,0.47,207,444,644,865,1022,1135,1409,1553,1824,1923,2187,2363,2537,2767,3003,3072,3266,3488,3740,3929
120,0,0,0.1395033035506704,0.14902977986169563,0.47,207,444,644,866,1022,1135,1409,1553,1824,1923,2187,2363,2536,2766,3003,3072,3265,3487,3740,3929
121,0,0,0.13906334973193524,0.14866755877677612,0.47,207,445,645,867,1023,1135,1409,1553,1824,1924,2187,2364,2536,2766,3003,3072,3264,3486,3740,3929
122,0,0,0.13862165025072679,0.1483056963956761,0.48,207,445,645,867,1023,1134,1409,1553,1824,1924,2187,2364,2535,2765,3003,3072,3263,3486,3740,3928
123,0,0,0.13817773004498665,0.14792317453919443,0.48,207,445,645,868,1024,1134,1409,1553,1824,1924,2188,2364,2535,2765,3003,3072,3262,3485,3740,3928
124,0,0,0.13773345419001992,0.14753812071015107,0.48,207,446,645,869,1024,1133,1409,1553,1824,1924,2188,2364,2535,2764,3003,3072,3260,3484,3740,3928
125,0,0,0.1372881476477572,0.14714716692791904,0.49,207,446,646,869,1025,1133,1409,1553,1824,1924,2187,2364,2534,2764,3003,3072,3259,3483,3740,3927
126,0,0,0.13683785291545922,0.14671802324555833,0.49,207,446,646,870,1025,1133,1409,1552,1824,1924,2187,2364,2534,2763,3002,3072,3258,3483,3740,3927
127,0,0,0.13637894227092948,0.14628347607731831,0.5,208,447,646,871,1026,1132,1409,1552,1824,1924,2187,2364,2533,2762,3002,3072,3257,3482,3740,3927
128,0,0,0.13591148604391323,0.14584199561777725,0.5,208,447,646,872,1026,1132,1409,1552,1825,1924,2187,2365,2533,2762,3002,3072,3256,3481,3740,3927
129,0,0,0.13544210017832436,0.14539256428199535,0.5,208,447,647,872,1027,1132,1409,1552,1825,1924,2187,2365,2532,2761,3002,3072,3255,3480,3740,3926
130,0,0,0.13497088184514602,0.144937395668239,0.51,208,448,647,873,1028,1131,1409,1552,1825,1924,2187,2365,2532,2761,3002,3072,3253,3480,3740,3926
131,0,0.0011214602142436414,0.13449630917125854,0.1444800131423932,0.51,208,448,647,874,1028,1131,1409,1551,1825,1924,2187,2365,2531,2760,3002,3072,3252,3479,3741,3926
132,0,0.007492311739677016,0.1340208899117711,0.14401852675141968,0.51,208,449,647,874,1029,1130,1409,1551,1825,1925,2187,2365,2531,2759,3002,3072,3251,3478,3741,3925
133,0,0.01382510158975303,0.1335459191321704,0.14355832698646,0.52,208,449,647,875,1029,1130,1409,1551,1825,1925,2187,2365,2530,2759,3002,3072,3250,3478,3741,3925
134,0,0.02019256723680163,0.1330612881749966,0.14309412196290755,0.52,208,449,648,876,1030,1130,1409,1551,1825,1925,2188,2365,2530,2758,3002,3072,3249,3477,3741,3925
135,0.005863820118661267,0.02657878173204964,0.13257326991644455,0.1426270283480416,0.53,208,450,648,876,1030,1129,1409,1551,1825,1925,2188,2366,2529,2758,3001,3072,3248,3477,3741,3924
136,0.01314079318139294,0.032901607723700654,0.13208717848894866,0.14216305134776272,0.53,208,450,648,877,1031,1129,1409,1550,1825,1925,2188,2366,2529,2757,3001,3071,3246,3476,3741,3924
137,0.020343179273646705,0.03910475751998932,0.13160428782330633,0.1417064015561437,0.53,208,450,648,878,1031,1129,1409,1550,1825,1925,2187,2366,2528,2756,3001,3071,3245,3475,3742,3924
138,0.027420627645837636,0.04519819710435613,0.13112803537112025,0.1412563720464274,0.54,208,450,649,878,1032,1128,1409,1550,1826,1925,2187,2366,2528,2756,3001,3071,3244,3475,3742,3924
139,0.03432681078195221,0.05129198965929249,0.13066165134959387,0.1408048711239091,0.54,208,451,649,879,1032,1128,1409,1550,1826,1926,2187,2366,2527,2755,3001,3071,3243,3474,3742,3923
140,0.04099125327608,0.05739571939788857,0.1302099982790994,0.14035119448156227,0.54,208,451,649,880,1033,1128,1409,1550,1826,1926,2187,2366,2526,2754,3001,3070,3242,3474,3742,3923
141,0.04734391138804117,0.06325754112469117,0.12977800945183238,0.1399141065399477,0.55,208,451,649,880,1033,1127,1409,1550,1826,1926,2187,2366,2526,2753,3001,3070,3241,3473,3743,3923
142,0.05342571741696989,0.06873037704961293,0.12936308856623432,0.13950479896427903,0.55,208,452,649,881,1034,1127,1409,1549,1826,1926,2187,2366,2525,2753,3001,3070,3240,3473,3743,3922
143,0.05921113667819489,0.07379859381790221,0.1289671551712327,0.1391246750421662,0.56,208,452,650,881,1034,1127,1409,1549,1826,1926,2187,2367,2525,2752,3001,3070,3238,3472,3743,3922
144,0.06478931579950964,0.07855136604600665,0.128584250067941,0.13876724992953343,0.56,208,452,650,882,1034,1126,1409,1549,1826,1927,2187,2367,2524,2751,3001,3071,3237,3472,3744,3922
145,0.07017865078549768,0.08312864495941175,0.12821321881232126,0.13842217032201576,0.56,208,453,650,883,1035,1126,1409,1549,1826,1927,2187,2367,2523,2750,3001,3071,3236,3471,3744,3921
146,0.07533836134887861,0.08752845890634042,0.12785698375402782,0.13808964342596625,0.57,208,453,650,883,1035,1126,1409,1549,1826,1927,2187,2367,2523,2749,3001,3071,3235,3471,3744,3921
147,0.08035295306031709,0.09182401514143834,0.12750981858725602,0.13776421682912918,0.57,208,453,650,884,1036,1126,1409,1549,1826,1927,2187,2367,2522,2749,3002,3071,3234,3471,3744,3920
