epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.16435539123206938,0.165532812517687,0.01,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
1,0,0,0.16017155457850585,0.16141345697655596,0.01,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
2,0,0,0.15601963704718935,0.15732613958397337,0.02,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
3,0,0,0.15198120357890627,0.1533513796972038,0.02,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
4,0,0,0.14810616128974147,0.1495484265314825,0.03,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
5,0,0,0.14443309131300214,0.14595538308524816,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
6,0,0,0.14100749264459486,0.14261518284212366,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
7,0,0,0.1378818222780673,0.1395739443370787,0.05,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
8,0.016158891406947706,0.03561697781158368,0.1351191472520445,0.13689275975822093,0.05,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
9,0.04999894603818411,0.06734643060072243,0.13277504196387194,0.13462194440521058,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
10,0.07754924433571164,0.09299268657134385,0.13083563062550196,0.1327581224197149,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
11,0.09913337186460902,0.11294177592357035,0.12929587291778677,0.13129004026648713,0.07,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
12,0.1148661208345968,0.1273236428806368,0.12816188938306447,0.13022137735516198,0.07,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
13,0.125026483038581,0.1364147048695722,0.12742418048534118,0.12954131384109582,0.08,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
14,0.13018764404902616,0.14073966016056327,0.1270478042265483,0.1292165359690248,0.08,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
15,0.13119667889504072,0.14115663860167893,0.12697409676681018,0.12918517251910136,0.09,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
16,0.1290368783946133,0.13856909488698854,0.1271318278326416,0.1293796242818133,0.09,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,43,45,48,50,53,55,58,60,63
17,0.12482768195228888,0.13410361514780045,0.12743865846909025,0.12971453413640757,0.1,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
18,0.11962607764137245,0.12877570657746906,0.12781682022320076,0.1301130033248026,0.1,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
19,0.11432318260945795,0.12338730303310264,0.12820118929966698,0.13051474440067612,0.11,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
20,0.10970772890566793,0.11868815991972248,0.12853479329388204,0.13086409346770628,0.12,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
21,0.10625468222900913,0.11519465512615257,0.1287838181043132,0.13112320565631502,0.12,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
22,0.1042887264348753,0.11315855089616034,0.12892537986532235,0.1312739935015624,0.13,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
23,0.1038646292790879,0.11263286297205999,0.12895590374937596,0.13131289394361328,0.13,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
24,0.1048728404257262,0.11353371214631358,0.12888333810580127,0.13124621561816177,0.14,3,5,8,10,13,15,18,20,23,25,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
25,0.10707443605491107,0.11560499725119233,0.1287247507095516,0.13109280277860252,0.14,3,5,8,10,13,15,18,20,23,26,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
26,0.11015482564012258,0.11854419406486894,0.1285025242096491,0.1308747823384578,0.15,3,5,8,10,13,15,18,20,23,26,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
27,0.11374214014187656,0.12200498278017058,0.12824322955997636,0.13061760873508163,0.16,3,5,8,10,13,15,18,20,23,26,27,30,33,35,38,40,42,45,48,50,53,55,58,60,63
