epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.35135949949682266,0.3504420652022433,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.34123682187035115,0.3402912438359924,0.02,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.33139145862640507,0.3304139184216138,0.02,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.3218574482104405,0.320841294608897,0.03,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0,0,0.31267056578690483,0.31162121712094326,0.03,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0,0,0.30386357289714544,0.3027750418636144,0.04,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0,0,0.2954608211734474,0.2943284588770525,0.04,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0,0,0.28746308058572134,0.28628673904898105,0.05,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0,0,0.2798556227431145,0.27863270143362034,0.06,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0,0,0.2726374365537994,0.27138032909117665,0.06,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
10,0,0,0.26581596073846037,0.2645113262553015,0.07,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
11,0,0,0.2593304998072234,0.2579695194540211,0.07,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
12,0,0,0.2531863644474868,0.25176681608994217,0.08,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
13,0,0,0.24740644064131362,0.24593916836697405,0.08,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
14,0,0,0.24186169336369684,0.24036041302987815,0.09,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
15,0,0,0.23646353160645026,0.23492814593862102,0.1,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,50,53,55,57,59,61,63
16,0,0,0.23118901447368323,0.22961765674141932,0.1,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
17,0,0,0.22605174964325966,0.22444109210255223,0.11,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
18,0,0,0.2210785112420071,0.21942597916297585,0.11,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
19,0,0,0.21630793930884704,0.2146164905908516,0.12,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
20,0,0,0.211751427187383,0.21002371980471973,0.12,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
21,0,0,0.2073587490368696,0.20558900323836488,0.13,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,53,55,57,59,61,63
22,0,0,0.2030869870196337,0.20127482696481228,0.14,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,50,52,55,57,59,61,63
23,0,0,0.1995143100385392,0.19767504402945094,0.14,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,51,52,55,57,59,61,63
24,0,0,0.1975854980734155,0.1957168303999608,0.15,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,36,38,40,42,44,46,48,51,52,55,57,59,61,63
25,0,0,0.19649473963071212,0.19460226624076848,0.16,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
26,0,0,0.19553287471226094,0.19364062960115339,0.16,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
27,0,0,0.19451227287047312,0.19262459370336935,0.17,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
28,0,0,0.19341265782342612,0.19151344022697456,0.17,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
29,0,0,0.1922414327946073,0.19032401062617918,0.18,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
30,0,0,0.19100131778924023,0.1890669455675536,0.19,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
31,0,0,0.18969261134266757,0.18774256314928248,0.19,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
32,0,0,0.18832017409155966,0.18635504546117293,0.2,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
33,0,0,0.1868894889726214,0.18490655738104872,0.2,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
34,0,0,0.18540741548247439,0.1834024386228476,0.21,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,55,57,59,61,63
35,0,0,0.18388463372149008,0.1818602577441728,0.22,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
36,0,0,0.18232852131814142,0.1802894729805965,0.22,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
37,0,0,0.18074570950221203,0.1786907163759491,0.23,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
38,0,0,0.17913970166786494,0.17706556558294784,0.23,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
39,0,0,0.17751358277440774,0.17541971114167793,0.24,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
40,0,0,0.1758697551865044,0.1737554483965949,0.24,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
41,0,0,0.1742109038206968,0.17207382363104756,0.25,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
42,0,0,0.172538025757687,0.170378570034004,0.26,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
43,0,0,0.17085177738267412,0.16867010490227238,0.26,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
44,0,0,0.1691543300441478,0.16694965713283832,0.27,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
45,0,0,0.16744914192850946,0.165221282990435,0.27,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
46,0,0,0.16573869945623776,0.163486183731091,0.28,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
47,0,0,0.16402378647311308,0.16174604881161256,0.28,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
48,0,0,0.1623045080117382,0.16000088855377473,0.29,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
49,0,0,0.16058111243398174,0.15825083095737646,0.29,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
50,0,0,0.15885520111330842,0.15649675911603708,0.3,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
51,0,0,0.1571299925696054,0.15474184675839273,0.31,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
52,0,0,0.15540811108514763,0.1529896200942802,0.31,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
53,0,0,0.15369353456389406,0.15124331296963806,0.32,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
54,0,0,0.1519905176710698,0.14950873921999117,0.32,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
55,0,0,0.15030392091937203,0.14779008673248312,0.33,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
56,0,0,0.14863813794253947,0.1460915448027451,0.33,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
57,0,0,0.14699822263673057,0.14441822762089637,0.34,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
58,0,0,0.14538978423706178,0.14277592094547184,0.35,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
59,0,0,0.14381843782921286,0.14117013386601068,0.35,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
60,0,0,0.14229027549734743,0.13960701654936503,0.36,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
61,0,0,0.14081135958122146,0.13809288741215922,0.36,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,33,35,38,40,42,44,46,48,51,52,54,57,59,61,63
