epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.35272997814323426,0.3518204590348988,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
1,0,0,0.3425555174968009,0.3416173627022735,0.01,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
2,0,0,0.33265996759791217,0.33169086062344555,0.02,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
3,0,0,0.3230794398950787,0.322070218578392,0.03,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
4,0,0,0.3138488626501428,0.31280813522799733,0.03,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
5,0,0,0.305001415030527,0.30392287976186777,0.04,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
6,0,0,0.29655715591873394,0.2954392474013676,0.04,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
7,0,0,0.2885134224661687,0.2873487447830379,0.05,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,49,51,53,55,57,59,61,63
8,0,0,0.280851704647921,0.27963840170877713,0.06,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,47,49,51,53,55,57,59,61,63
9,0,0,0.273572534188445,0.27232368320898603,0.06,2,4,6,8,11,13,15,17,19,21,23,25,27,30,31,34,36,38,40,42,44,47,49,50,53,55,57,59,61,63
10,0,0,0.26668830829709744,0.26539312788777186,0.07,2,4,6,8,11,13,15,17,19,21,23,25,27,30,31,34,36,38,40,42,44,47,49,50,53,55,57,59,61,63
11,0,0,0.2601384090915996,0.25879427346795175,0.07,2,4,6,8,11,13,15,17,19,21,23,25,27,30,31,34,36,38,40,42,44,47,49,50,53,55,57,59,61,63
12,0,0,0.2539139086228521,0.2525102532542843,0.08,2,4,6,8,11,13,15,17,19,21,23,25,27,30,31,34,36,38,40,42,44,47,49,50,53,55,57,59,61,63
13,0,0,0.2480651142893748,0.2466094275636852,0.08,2,4,6,8,11,13,15,17,19,21,23,25,27,30,31,34,36,38,40,42,44,47,49,50,53,55,57,59,61,63
