epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.2587318789084521,0.26083363847338914,0.01,264,524,784,1042,1303,1561,1823,2082,2342,2599,2861,3119,3379,3638,3899
1,0,0,0.2545225586411297,0.25663653853834023,0.01,264,524,784,1041,1304,1560,1823,2083,2343,2599,2862,3118,3379,3638,3899
2,0,0,0.2501930147373722,0.25231778569292,0.02,265,525,785,1041,1305,1559,1824,2084,2344,2599,2862,3118,3379,3637,3899
3,0,0,0.24576311758759378,0.2479527963362928,0.02,265,525,786,1041,1306,1558,1825,2085,2345,2600,2863,3118,3379,3637,3900
4,0,0,0.241269139360795,0.24361023319208952,0.02,265,525,786,1041,1307,1557,1826,2086,2346,2601,2864,3118,3379,3636,3900
5,0,0,0.23674753505074136,0.23931662167615947,0.03,265,526,787,1041,1307,1556,1827,2087,2347,2601,2864,3118,3379,3636,3900
6,0,0,0.23225022236358625,0.2350731227490867,0.03,266,526,788,1041,1308,1555,1828,2088,2348,2602,2865,3117,3379,3635,3900
7,0,0,0.2278164658377861,0.23087328628478188,0.04,266,527,788,1042,1309,1554,1829,2089,2349,2603,2866,3117,3379,3635,3901
8,0,0,0.2234526245626932,0.2267427795973388,0.04,266,527,789,1042,1310,1553,1830,2089,2350,2604,2867,3116,3379,3634,3901
9,0,0,0.21916101364241358,0.22268729244471966,0.04,266,528,789,1042,1311,1552,1831,2090,2351,2605,2867,3115,3379,3634,3901
10,0,0,0.214951366867969,0.21871260766197145,0.05,267,528,790,1042,1312,1551,1832,2091,2352,2606,2868,3115,3379,3633,3901
11,0,0,0.21082572271315225,0.21482887216552235,0.05,267,528,791,1042,1312,1550,1833,2092,2353,2607,2868,3114,3379,3633,3902
12,0,0,0.20678204707014697,0.2110307628592641,0.06,267,529,791,1042,1313,1549,1834,2093,2354,2608,2869,3113,3379,3632,3902
13,0,0,0.2028256007108629,0.2073244771358337,0.06,267,529,792,1042,1314,1548,1835,2093,2355,2609,2870,3113,3379,3632,3902
14,0,0,0.19895811422112933,0.2037111682835677,0.06,267,530,793,1042,1315,1548,1836,2094,2356,2610,2870,3112,3379,3632,3902
15,0,0,0.19518311029372382,0.20019244680447046,0.07,268,530,793,1041,1316,1547,1837,2094,2357,2611,2870,3111,3378,3631,3903
16,0,0,0.19150667086428927,0.19677721122945482,0.07,268,531,794,1041,1317,1546,1838,2095,2358,2612,2871,3111,3378,3631,3903
17,0,0,0.1879341642091964,0.19347707460683405,0.07,268,531,795,1041,1318,1545,1838,2096,2359,2613,2871,3110,3378,3630,3903
18,0,0,0.1844659338595112,0.19028570160315722,0.08,268,532,795,1041,1318,1544,1839,2096,2360,2614,2871,3109,3378,3630,3903
19,0,0,0.18113051331792368,0.18721988735321507,0.08,269,532,796,1041,1319,1543,1840,2097,2360,2615,2871,3108,3378,3629,3904
20,0,0,0.17794497033822507,0.18430706203002004,0.08,269,533,796,1042,1320,1542,1841,2097,2361,2617,2871,3108,3377,3629,3904
21,0,0,0.17490625893594686,0.18154516069998353,0.09,269,533,797,1042,1321,1542,1842,2097,2362,2618,2871,3107,3377,3628,3904
22,0,0,0.17200266366693925,0.17889955083306625,0.09,270,534,798,1042,1322,1541,1843,2097,2363,2619,2871,3106,3377,3628,3904
23,0,0,0.16921564755365198,0.17636732838604982,0.1,270,534,798,1042,1322,1541,1844,2097,2364,2620,2871,3105,3376,3628,3904
24,0,0,0.16654117648132327,0.17394143601164375,0.1,270,535,799,1042,1323,1541,1845,2096,2364,2621,2872,3105,3376,3627,3905
25,0,0,0.16397754422336983,0.1716214607454515,0.1,270,535,800,1042,1324,1540,1845,2096,2365,2622,2872,3104,3375,3627,3905
26,0,0,0.16152103357705705,0.1694068557793166,0.11,271,536,800,1042,1324,1540,1846,2096,2366,2623,2872,3103,3375,3627,3905
27,0,0,0.15917229781521086,0.16730358135882875,0.11,271,536,801,1042,1325,1540,1847,2096,2366,2624,2872,3102,3374,3626,3905
28,0,0,0.1569337072176188,0.165317165655051,0.11,271,537,802,1042,1326,1541,1848,2096,2367,2625,2872,3101,3374,3626,3905
29,0,0,0.15480629208060687,0.16344557300928136,0.12,272,537,802,1042,1326,1541,1848,2097,2368,2627,2872,3100,3373,3626,3905
30,0,0,0.15279229473251585,0.16168731300968406,0.12,272,537,803,1042,1327,1541,1849,2097,2368,2628,2872,3099,3372,3625,3905
31,0,0,0.15089326932126082,0.16004211150065922,0.13,272,538,804,1042,1327,1542,1849,2097,2369,2629,2872,3098,3372,3625,3906
32,0,0,0.1491095487850823,0.15851036308395297,0.13,273,538,804,1042,1327,1542,1850,2096,2369,2630,2872,3097,3371,3625,3906
33,0,0,0.14744572213602675,0.15709251707923838,0.13,273,539,805,1042,1328,1543,1850,2096,2370,2631,2872,3097,3370,3624,3906
34,0,0,0.1459008228152973,0.15578766609684402,0.14,273,539,805,1042,1328,1543,1851,2096,2371,2632,2872,3096,3370,3624,3906
35,0,0,0.1444775056147602,0.15460117127491763,0.14,274,540,806,1042,1328,1544,1851,2096,2371,2633,2872,3095,3369,3624,3906
36,0,0,0.14317847279549428,0.15353723839771158,0.14,274,540,807,1042,1329,1544,1852,2096,2371,2634,2872,3094,3368,3624,3906
37,0,0,0.14200199334708252,0.15259312735154557,0.15,274,541,807,1042,1329,1545,1852,2096,2372,2634,2872,3093,3368,3624,3906
38,0,0,0.14095136071029063,0.15176842945719948,0.15,275,541,808,1042,1329,1545,1853,2096,2372,2635,2872,3092,3367,3623,3906
39,0,0,0.14002317553947288,0.1510541016020065,0.15,275,542,809,1042,1330,1546,1853,2096,2373,2636,2872,3091,3366,3623,3906
40,0,0,0.13921513057161028,0.15045153016245336,0.16,275,542,810,1042,1330,1547,1853,2096,2373,2637,2872,3091,3366,3623,3906
41,0,0,0.13852278660238407,0.14995602569127664,0.16,275,543,810,1042,1330,1547,1854,2096,2373,2638,2872,3090,3365,3623,3906
42,0,0,0.137934456793847,0.14954068546760688,0.17,276,543,811,1042,1330,1548,1854,2096,2374,2639,2872,3089,3364,3623,3906
43,0,0,0.13744238356144817,0.14920666580800596,0.17,276,544,812,1043,1331,1549,1854,2096,2374,2639,2872,3088,3364,3622,3906
