epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.15559241681467276,0.1533112371395023,0.01,164,323,484,644,802,964,1123,1283,1443,1603,1763,1922,2080,2242,2400,2561,2719,2881,3041,3199,3359,3520,3678,3838,3998
1,0,0,0.15104100553324032,0.14770796591717963,0.01,164,323,484,644,802,964,1124,1284,1444,1604,1764,1923,2079,2242,2399,2562,2718,2882,3041,3198,3358,3520,3678,3838,3998
2,0,0,0.14676272966088963,0.14226814435375715,0.02,164,323,485,645,801,965,1125,1285,1445,1605,1764,1924,2078,2241,2398,2563,2718,2883,3042,3197,3358,3521,3677,3838,3998
3,0,0,0.1428144664754225,0.13706094968034666,0.02,165,323,485,645,801,966,1126,1285,1446,1606,1764,1925,2077,2241,2397,2564,2717,2884,3043,3196,3357,3521,3677,3837,3997
4,0,0,0.13924963232895887,0.13215465167953724,0.03,165,322,486,646,800,966,1126,1286,1447,1607,1764,1927,2076,2241,2396,2565,2717,2884,3044,3196,3357,3522,3676,3837,3997
5,0,0,0.1361458081209159,0.12765751343128742,0.03,165,322,486,646,800,967,1127,1287,1447,1607,1765,1928,2075,2241,2395,2566,2716,2885,3045,3195,3357,3522,3676,3837,3997
6,0.001613299536881052,0,0.13351594237395323,0.12357562235406934,0.03,165,322,486,647,800,968,1128,1288,1448,1608,1765,1929,2074,2241,2394,2567,2716,2886,3045,3194,3356,3523,3676,3836,3997
7,0.033513086098088674,0,0.1313656223871996,0.11994786462383768,0.04,165,321,487,647,799,969,1129,1288,1449,1609,1765,1930,2074,2241,2393,2568,2715,2887,3046,3193,3356,3523,3675,3836,3997
8,0.05798602005769171,0,0.12969177221821815,0.11679307602920487,0.04,165,321,487,648,799,969,1129,1289,1450,1610,1766,1931,2073,2240,2392,2568,2715,2888,3047,3193,3355,3524,3675,3836,3997
9,0.07558750342619469,0.03424957141518625,0.12847441531434475,0.11412810845779563,0.05,166,321,488,648,798,970,1130,1290,1451,1611,1766,1932,2072,2240,2391,2569,2714,2889,3048,3192,3355,3524,3674,3836,3996
10,0.08682964327046738,0.07070543577196786,0.12769081294504145,0.11195329341356663,0.05,166,321,488,649,798,971,1131,1290,1452,1612,1767,1932,2071,2239,2390,2570,2714,2890,3049,3191,3354,3525,3674,3835,3996
11,0.09240905890404161,0.09857454672031973,0.1273001183611349,0.11026180043100764,0.05,166,320,489,649,797,971,1131,1291,1452,1612,1767,1933,2070,2238,2389,2571,2713,2890,3049,3191,3354,3525,3673,3835,3996
12,0.0932177836740361,0.11868129452201903,0.12724339971962106,0.10902514874254195,0.06,166,320,489,650,797,972,1132,1291,1453,1613,1768,1934,2070,2238,2388,2572,2713,2891,3050,3190,3353,3526,3673,3835,3996
13,0.09044389865522606,0.13226425835121336,0.12743786189386638,0.10818172821678847,0.06,166,320,489,650,796,973,1132,1292,1454,1614,1768,1935,2069,2238,2387,2572,2712,2892,3051,3190,3352,3526,3673,3834,3996
14,0.08537895332292234,0.14066616845832658,0.12779219715620657,0.1076567163581879,0.06,166,320,490,650,796,973,1133,1292,1454,1614,1768,1935,2068,2237,2387,2573,2711,2892,3052,3189,3352,3526,3672,3834,3995
15,0.07935561267534941,0.14529697466234281,0.12821229629907663,0.10736625271717579,0.07,166,320,490,651,795,974,1133,1293,1455,1615,1769,1936,2067,2237,2386,2574,2711,2892,3053,3189,3351,3527,3672,3834,3995
16,0.07358056291467852,0.1475777566211649,0.12861379769582906,0.10722290164833681,0.07,167,320,491,651,795,975,1134,1293,1455,1615,1769,1936,2067,2237,2386,2574,2710,2892,3053,3188,3351,3527,3672,3833,3995
17,0.06903762595172835,0.14869031952030087,0.12892876052823707,0.10715290120777939,0.08,167,320,491,651,794,975,1134,1293,1456,1616,1769,1936,2066,2236,2385,2574,2710,2892,3054,3188,3350,3527,3672,3833,3995
18,0.06635655692695475,0.1493653959052229,0.1291142793587444,0.10711041293486485,0.08,167,320,492,651,794,976,1134,1293,1456,1616,1769,1936,2065,2236,2385,2575,2709,2891,3055,3188,3349,3528,3671,3832,3995
19,0.06586808843109193,0.15006926203214044,0.12914804698065158,0.10706608981406862,0.08,167,320,492,652,793,976,1135,1293,1456,1617,1769,1936,2064,2236,2385,2575,2709,2891,3055,3187,3349,3528,3671,3832,3995
20,0.06755239640639399,0.15104033454793764,0.129031568358221,0.10700491264437331,0.09,167,320,493,652,793,977,1135,1293,1457,1617,1768,1936,2063,2236,2385,2575,2708,2890,3056,3187,3348,3528,3671,3832,3995
21,0.07113218606017513,0.1521504150887264,0.1287836445440229,0.10693493062755709,0.09,167,320,493,652,792,978,1135,1293,1457,1618,1768,1935,2061,2236,2385,2575,2708,2889,3057,3187,3347,3528,3671,3831,3994
22,0.07609635022147476,0.15311391678249386,0.1284390493865662,0.10687415330395295,0.09,168,320,494,652,792,978,1135,1293,1457,1618,1768,1935,2060,2236,2385,2575,2708,2889,3057,3187,3347,3529,3670,3831,3994
23,0.08190077998076384,0.15370891466742098,0.12803495604160775,0.10683660158303133,0.1,168,320,494,652,791,979,1135,1292,1457,1618,1768,1934,2059,2237,2385,2575,2708,2888,3058,3187,3346,3529,3670,3831,3994
24,0.08793548904027715,0.15350865426738736,0.12761347032871792,0.10684924086430263,0.1,168,320,495,652,791,979,1134,1292,1457,1619,1768,1934,2058,2237,2386,2574,2707,2887,3058,3187,3345,3529,3670,3830,3994
25,0.09366420233558448,0.15213382026968036,0.12721207691730255,0.10693597137734233,0.11,168,320,495,653,790,980,1134,1292,1457,1619,1767,1933,2057,2237,2386,2574,2707,2886,3059,3186,3345,3529,3670,3830,3994
26,0.09866708124392409,0.1494847426642515,0.1268604820852488,0.10710290021128432,0.11,168,320,495,653,790,980,1134,1291,1457,1619,1767,1932,2056,2237,2386,2574,2707,2885,3059,3186,3344,3529,3670,3829,3994
27,0.1026681066152264,0.14544574341192273,0.12657860017731326,0.10735691013485223,0.11,168,320,496,653,789,981,1134,1291,1457,1620,1767,1932,2054,2237,2386,2574,2707,2885,3060,3186,3344,3530,3669,3829,3993
28,0.1056070836591857,0.14008269314473976,0.126371150124164,0.10769325569161815,0.12,169,320,496,653,789,982,1134,1291,1457,1620,1767,1931,2053,2237,2387,2573,2706,2884,3061,3186,3343,3530,3669,3829,3993
29,0.1074687260260282,0.1339655863762249,0.12623956122535765,0.10807561488019654,0.12,169,320,497,653,788,982,1134,1291,1457,1620,1767,1931,2052,2237,2387,2573,2706,2883,3061,3186,3342,3530,3669,3828,3993
30,0.10842700505242875,0.12756364195348968,0.12617177402267904,0.1084743483114459,0.13,169,320,497,653,788,983,1134,1290,1457,1621,1767,1930,2051,2237,2387,2573,2706,2882,3062,3186,3342,3530,3669,3828,3993
31,0.10878381199869058,0.1213574210541406,0.12614651977353344,0.108859490723738,0.13,169,320,498,653,787,983,1134,1290,1457,1621,1767,1930,2049,2238,2387,2573,2705,2881,3062,3185,3341,3530,3669,3828,3993
32,0.1088396636185558,0.11602515074360475,0.1261425698795598,0.1091893101445531,0.13,169,321,498,653,787,984,1133,1290,1457,1621,1767,1929,2048,2238,2388,2573,2705,2881,3063,3185,3340,3531,3668,3827,3993
33,0.10890183370903539,0.11206648261457097,0.12613816947819834,0.10943352461837717,0.14,169,321,499,653,786,985,1133,1290,1458,1621,1767,1929,2046,2238,2388,2573,2705,2880,3063,3185,3340,3531,3668,3827,3993
34,0.10924985938183152,0.10964284596060814,0.12611352882402307,0.10958277602546575,0.14,170,321,499,653,786,985,1133,1290,1458,1622,1767,1928,2045,2238,2388,2573,2704,2879,3064,3184,3339,3531,3668,3827,3992
35,0.10998363277196999,0.10908798247883733,0.12606157347291844,0.10961691890240759,0.14,170,321,499,653,785,986,1134,1290,1458,1622,1767,1928,2044,2238,2388,2573,2704,2879,3064,3184,3338,3531,3668,3826,3992
36,0.11108741088261653,0.11038299661437023,0.12598337849948302,0.1095372172130098,0.15,170,321,500,653,785,986,1134,1290,1458,1622,1767,1928,2042,2239,2388,2573,2703,2878,3065,3184,3338,3532,3668,3826,3992
37,0.11255420741297939,0.11320730642722299,0.12587939810527302,0.10936320615942235,0.15,170,321,500,654,784,987,1134,1290,1459,1623,1767,1928,2041,2239,2388,2573,2703,2878,3065,3183,3337,3532,3667,3826,3992
38,0.11428506128684923,0.1173158922235753,0.12575658917796284,0.1091095692393718,0.16,170,321,501,654,784,988,1134,1290,1459,1623,1767,1928,2039,2239,2388,2574,2702,2877,3066,3183,3336,3532,3667,3826,3992
39,0.11611734716399236,0.12236911176663179,0.12562643973156556,0.10879680102645899,0.16,170,321,501,654,783,988,1134,1290,1460,1623,1767,1928,2038,2239,2388,2574,2702,2877,3066,3183,3336,3533,3667,3825,3992
40,0.11782204587203582,0.1279472953590297,0.1255052384374656,0.10845049046475422,0.16,170,321,502,654,783,989,1134,1290,1460,1623,1767,1927,2036,2239,2388,2574,2702,2876,3067,3182,3335,3533,3667,3825,3991
41,0.11938925823767965,0.13370336343916045,0.12539370940030523,0.10809198655550789,0.17,171,321,502,654,782,990,1134,1290,1460,1624,1767,1927,2035,2239,2388,2575,2701,2876,3067,3182,3334,3533,3666,3825,3991
42,0.12073324437875033,0.13939850100769768,0.12529798097760994,0.10773609760973657,0.17,171,321,503,654,782,990,1134,1290,1461,1624,1767,1927,2033,2239,2388,2575,2701,2875,3068,3181,3334,3533,3666,3824,3991
43,0.12181560225046184,0.1447616869803583,0.1252208412910656,0.10739986454276515,0.18,171,321,503,654,781,991,1135,1290,1461,1624,1767,1927,2032,2239,2388,2576,2700,2875,3068,3181,3333,3534,3666,3824,3991
44,0.12265823786640628,0.14958832082791285,0.12516075466683596,0.10709638267060648,0.18,171,321,503,654,781,992,1135,1290,1461,1625,1767,1927,2030,2238,2388,2576,2700,2874,3068,3180,3332,3534,3666,3824,3991
45,0.12331286535383734,0.15379098324458662,0.12511404616515015,0.1068314190454763,0.19,171,321,504,654,780,992,1135,1290,1462,1625,1767,1927,2029,2238,2388,2576,2699,2874,3069,3180,3332,3534,3665,3824,3990
46,0.1238537542213648,0.15730939305456415,0.12507543671749227,0.10660909598832713,0.19,171,321,504,654,779,993,1135,1290,1462,1625,1768,1927,2028,2238,2388,2577,2699,2873,3069,3179,3331,3535,3665,3823,3990
47,0.12436375919493392,0.16014761655799659,0.12503903494741941,0.10642940944900488,0.19,172,321,505,654,779,994,1135,1290,1463,1625,1768,1927,2026,2238,2388,2577,2698,2873,3069,3179,3331,3535,3665,3823,3990
48,0.12490209029596155,0.16232569060497393,0.12500059604502667,0.1062913139396414,0.2,172,321,505,654,778,994,1136,1290,1463,1626,1768,1927,2025,2238,2388,2578,2698,2872,3070,3179,3330,3535,3664,3823,3990
49,0.12554511670484347,0.16385576306673832,0.12495465499238886,0.10619419118805182,0.2,172,321,506,654,778,995,1136,1290,1463,1626,1768,1927,2024,2238,2388,2578,2697,2872,3070,3178,3329,3535,3664,3823,3990
50,0.12631316524695413,0.16478968887417111,0.12489977185999297,0.10613487191109906,0.21,172,321,506,654,777,996,1136,1290,1464,1626,1768,1927,2023,2237,2388,2578,2696,2872,3070,3178,3329,3536,3664,3822,3990
51,0.12719519460475714,0.16514677432713276,0.12483671073022368,0.10611218637778906,0.21,172,321,506,653,777,996,1136,1291,1464,1626,1768,1927,2023,2237,2388,2579,2696,2871,3070,3177,3328,3536,3664,3822,3989
52,0.1281430096419819,0.1650004657667533,0.1247689040618417,0.10612148057338663,0.22,172,321,507,653,776,997,1137,1291,1464,1627,1768,1926,2022,2237,2388,2579,2695,2871,3070,3177,3327,3536,3663,3822,3989
53,0.12912092784498974,0.16442965966978929,0.12469892079649011,0.10615774560289724,0.22,173,321,507,653,776,998,1137,1291,1465,1627,1768,1926,2021,2236,2388,2579,2695,2870,3071,3176,3327,3537,3663,3822,3989
54,0.13009184486779224,0.16352535263901402,0.12462938769841905,0.10621518009799347,0.22,173,321,508,653,775,998,1137,1291,1465,1627,1768,1926,2021,2236,2388,2580,2694,2870,3071,3176,3326,3537,3663,3821,3989
55,0.13102525119500508,0.16238906625566418,0.12456250370511797,0.10628728335152217,0.23,173,322,508,653,775,999,1137,1291,1465,1627,1769,1926,2020,2235,2388,2580,2694,2869,3071,3175,3325,3537,3663,3821,3989
56,0.13189697651081034,0.161129796437678,0.12450000483443929,0.10636716126081946,0.23,173,322,509,653,774,1000,1137,1291,1466,1628,1769,1926,2020,2235,2388,2580,2693,2869,3071,3175,3325,3537,3662,3821,3989
57,0.13270797686638858,0.1598721375826897,0.12444184156347037,0.10644686986501398,0.23,173,322,509,653,773,1000,1138,1291,1466,1628,1769,1926,2020,2234,2388,2580,2693,2868,3071,3175,3324,3538,3662,3821,3988
58,0.13347032655498714,0.15876400242900957,0.1243871327333929,0.106517045759888,0.24,173,322,509,652,773,1001,1138,1291,1466,1628,1769,1925,2019,2234,2387,2581,2692,2868,3071,3174,3323,3538,3662,3821,3988
59,0.13420410110738878,0.15796115080698392,0.1243344559792458,0.10656786347201078,0.24,174,322,510,652,772,1002,1138,1291,1467,1628,1769,1925,2019,2234,2387,2581,2691,2867,3071,3174,3323,3538,3662,3820,3988
60,0.13493656776390262,0.1575538302625792,0.12428185431535153,0.10659363238737204,0.25,174,322,510,652,772,1002,1138,1291,1467,1629,1768,1925,2019,2234,2387,2581,2691,2867,3071,3173,3322,3538,3661,3820,3988
61,0.13568869603315903,0.15762157844380909,0.12422781347402162,0.10658934673825762,0.25,174,322,511,652,771,1003,1139,1291,1468,1629,1768,1925,2018,2234,2387,2582,2690,2866,3071,3173,3321,3539,3661,3820,3988
62,0.13647608942504819,0.1581936944168727,0.12417121028494221,0.10655314556857448,0.25,174,322,511,652,771,1004,1139,1291,1468,1629,1768,1925,2018,2234,2387,2582,2689,2866,3071,3172,3321,3539,3661,3820,3988
63,0.13731186459245925,0.15926160939363831,0.12411111075700212,0.1064855385812618,0.26,174,322,512,652,770,1004,1139,1291,1468,1630,1768,1925,2018,2235,2387,2582,2689,2866,3071,3171,3320,3539,3661,3820,3987
64,0.13819556189293725,0.16078900494386084,0.1240475248239768,0.10638875946390354,0.26,174,322,512,652,769,1005,1140,1291,1469,1630,1768,1925,2018,2235,2387,2583,2688,2865,3071,3171,3320,3539,3660,3819,3987
65,0.13912090750530226,0.16271269298151836,0.12398090909958229,0.10626675564815502,0.26,175,322,512,651,769,1006,1140,1291,1469,1630,1768,1925,2017,2235,2387,2583,2687,2865,3071,3170,3319,3540,3660,3819,3987
66,0.14006830215008093,0.16491173677512105,0.12391267170566594,0.10612711461861894,0.27,175,322,513,651,768,1006,1140,1291,1470,1630,1768,1925,2017,2235,2387,2584,2687,2864,3071,3170,3318,3540,3660,3819,3987
