epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.15005522024465553,0.15203472118786382,0.01,164,324,484,644,804,964,1123,1283,1443,1603,1763,1920,2080,2240,2400,2559,2719,2881,3039,3199,3359,3520,3678,3838,3998
1,0,0,0.14662755961838517,0.14898328452668885,0.01,164,324,484,644,804,964,1124,1284,1444,1604,1764,1919,2079,2239,2399,2559,2718,2882,3038,3198,3358,3520,3678,3838,3998
2,0,0,0.1433406843635599,0.14606508646998148,0.02,164,325,485,645,805,965,1125,1285,1445,1605,1764,1919,2078,2239,2398,2558,2717,2883,3037,3197,3357,3521,3677,3838,3998
3,0,0,0.1402361580142949,0.14334255556399392,0.02,165,325,485,645,806,966,1126,1286,1446,1606,1764,1918,2077,2239,2397,2557,2717,2884,3036,3196,3357,3521,3677,3837,3997
4,0,0,0.13733665615071486,0.1408081253111271,0.02,165,325,486,646,806,966,1126,1286,1447,1607,1765,1917,2077,2240,2396,2556,2716,2884,3035,3196,3356,3522,3676,3837,3997
5,0,0,0.13463142181264393,0.13846229781053146,0.03,165,326,486,646,807,967,1127,1287,1448,1608,1766,1917,2076,2240,2395,2555,2715,2885,3035,3195,3355,3522,3676,3837,3997
6,0,0,0.13210987312047026,0.13629648530076316,0.03,165,326,486,647,808,968,1128,1288,1449,1608,1766,1917,2075,2240,2395,2554,2714,2886,3034,3194,3355,3523,3676,3836,3997
7,0,0,0.12977609337248924,0.1343052505624265,0.04,165,326,487,647,808,969,1128,1288,1450,1609,1767,1917,2074,2240,2395,2553,2713,2887,3033,3193,3354,3523,3675,3836,3997
8,0,0,0.12763251667650397,0.1325063121164854,0.04,165,326,487,648,809,969,1129,1289,1450,1610,1767,1918,2074,2240,2395,2552,2712,2888,3032,3193,3353,3524,3675,3836,3996
9,0.008085536037300667,0,0.12569448398694258,0.13090522162269586,0.04,166,327,488,648,809,970,1130,1289,1451,1611,1768,1918,2073,2240,2395,2551,2712,2889,3031,3192,3353,3524,3674,3835,3996
10,0.03507005525264195,0,0.12397297260515586,0.12951204973252456,0.05,166,327,488,649,810,971,1130,1290,1452,1612,1769,1918,2073,2240,2395,2551,2711,2889,3030,3191,3352,3525,3674,3835,3996
11,0.05827245980258611,0.007499833498288644,0.1224733907582475,0.128333241466029,0.05,166,327,489,649,811,971,1131,1290,1453,1612,1769,1919,2072,2239,2395,2550,2710,2890,3029,3190,3351,3525,3674,3835,3996
12,0.0776941050840374,0.022243585461177995,0.12120389927755318,0.12737646677260195,0.05,166,328,489,650,811,972,1132,1291,1454,1613,1770,1919,2072,2239,2395,2549,2709,2891,3029,3189,3351,3525,3673,3834,3996
13,0.0933807336320609,0.03348437089197187,0.12016876012961102,0.1266421617771216,0.06,166,328,489,650,812,972,1132,1291,1455,1614,1770,1920,2072,2239,2395,2548,2708,2892,3028,3189,3350,3526,3673,3834,3995
14,0.10545107045332758,0.04139718698962658,0.11936614704633614,0.12612269302182655,0.06,166,328,490,651,813,973,1133,1292,1456,1615,1771,1921,2072,2239,2395,2547,2708,2892,3027,3188,3349,3526,3673,3834,3995
15,0.1140698444353434,0.046214384136806674,0.11878971499207716,0.12580539844735858,0.07,167,329,490,651,813,974,1133,1293,1457,1615,1771,1921,2071,2239,2394,2547,2707,2893,3026,3187,3349,3526,3672,3833,3995
16,0.1194770308823212,0.04825083100019312,0.11842665381075054,0.12567101617937268,0.07,167,329,491,652,814,974,1134,1293,1458,1616,1772,1922,2071,2239,2394,2546,2706,2894,3025,3186,3348,3527,3672,3833,3995
17,0.12207490812572963,0.04787345598145465,0.11825182311838237,0.125695921405202,0.07,167,329,491,652,815,975,1134,1294,1458,1616,1772,1923,2071,2239,2394,2545,2705,2894,3024,3185,3348,3527,3672,3833,3995
18,0.1223439327291097,0.04555295612019883,0.11823370749062197,0.125849001271654,0.08,167,329,492,653,815,976,1135,1295,1459,1617,1772,1923,2071,2239,2393,2544,2704,2894,3023,3185,3347,3527,3671,3832,3994
19,0.12075036034547659,0.04181641946807746,0.11834099425433249,0.12609510979988683,0.08,167,330,492,653,816,976,1135,1296,1460,1617,1773,1924,2071,2239,2393,2544,2703,2894,3023,3184,3346,3527,3671,3832,3994
20,0.11784024334668108,0.03722146664775594,0.11853666907046102,0.12639709631662602,0.08,167,330,493,654,816,977,1135,1297,1461,1618,1773,1924,2072,2239,2392,2543,2703,2894,3022,3183,3346,3527,3671,3831,3994
21,0.11435300815088767,0.032571519214920186,0.11877073260695428,0.12670195749309215,0.09,167,330,493,654,817,977,1135,1297,1461,1618,1773,1925,2072,2238,2391,2543,2702,2894,3021,3182,3345,3527,3670,3831,3994
22,0.11099629779666476,0.028337179749065244,0.11899559777721258,0.12697893027152427,0.09,168,331,493,655,818,978,1136,1298,1462,1619,1774,1925,2072,2238,2391,2542,2701,2894,3020,3182,3344,3527,3670,3831,3994
23,0.10829422315121773,0.02498795031876,0.11917630036703727,0.12719758046526758,0.1,168,331,494,655,818,979,1136,1299,1462,1619,1774,1925,2072,2238,2390,2542,2701,2894,3019,3181,3344,3527,3670,3830,3993
24,0.10655680731024397,0.022852363617726024,0.1192923424065176,0.12733680992873778,0.1,168,331,494,655,819,979,1136,1300,1462,1619,1774,1925,2072,2238,2390,2541,2700,2893,3019,3180,3343,3527,3669,3830,3993
25,0.10590295376719672,0.02197630263304906,0.11933599150511273,0.12739388175347055,0.1,168,332,495,656,819,980,1136,1301,1463,1620,1774,1925,2072,2238,2389,2541,2699,2893,3018,3179,3343,3527,3669,3830,3993
26,0.10631953883718215,0.02237256854545233,0.11930818578439706,0.12736808012012116,0.11,168,332,495,656,820,980,1136,1302,1463,1620,1775,1925,2073,2237,2389,2540,2698,2892,3017,3179,3342,3527,3668,3829,3993
27,0.10771445210728425,0.02394308021768965,0.11921503916798491,0.12726572870398992,0.11,168,332,496,656,821,981,1136,1303,1463,1620,1775,1924,2073,2237,2388,2540,2698,2891,3016,3178,3342,3527,3668,3829,3993
28,0.10988813803709185,0.026566466130910182,0.11906973887512423,0.12709459345471796,0.11,169,332,496,657,821,981,1136,1304,1463,1620,1775,1924,2073,2237,2388,2539,2697,2891,3015,3177,3341,3527,3668,3828,3992
29,0.11262885245075893,0.029974011808771572,0.11888628921819747,0.126871934017475,0.12,169,333,497,657,822,982,1136,1305,1463,1621,1775,1923,2073,2237,2387,2539,2696,2890,3015,3177,3340,3526,3667,3828,3992
30,0.11574234055486687,0.03381360595562144,0.11867753691536236,0.1266205907479504,0.12,169,333,497,657,823,983,1136,1306,1463,1621,1775,1923,2074,2237,2387,2538,2696,2889,3014,3176,3340,3526,3667,3828,3992
31,0.1189541356572803,0.037846146219085,0.11846180911700432,0.1263560854767944,0.13,169,333,498,658,823,983,1136,1307,1463,1621,1775,1922,2074,2237,2386,2538,2695,2888,3013,3175,3339,3526,3666,3827,3992
32,0.12205398869973083,0.04178845603344039,0.11825322893257642,0.12609694886906533,0.13,169,334,498,658,824,984,1136,1308,1463,1621,1776,1922,2075,2237,2386,2537,2694,2887,3012,3174,3339,3526,3666,3827,3992
33,0.1248818083872768,0.04546941888754141,0.11806262998639408,0.12585451438748213,0.13,169,334,499,658,824,984,1136,1309,1463,1621,1776,1921,2075,2237,2385,2537,2693,2886,3012,3174,3338,3525,3665,3826,3991
34,0.12736115562199135,0.04884028738926549,0.11789526987752881,0.12563209604984524,0.14,170,334,499,658,825,985,1136,1310,1463,1622,1776,1921,2075,2237,2384,2537,2693,2885,3011,3173,3338,3525,3665,3826,3991
35,0.1293772683364789,0.05212531137900278,0.11775899849183517,0.12541497163509008,0.14,170,334,499,659,826,985,1136,1311,1463,1622,1776,1920,2076,2237,2384,2536,2692,2884,3010,3172,3337,3525,3665,3826,3991
36,0.1308322003700143,0.05502591198791684,0.11766056500586106,0.1252229237571301,0.14,170,335,500,659,826,986,1136,1312,1463,1622,1776,1920,2076,2237,2383,2536,2691,2884,3010,3172,3336,3524,3664,3825,3991
37,0.1317179567563589,0.057396759781966344,0.11760059503172425,0.12506574153654995,0.15,170,335,500,659,827,987,1136,1313,1463,1622,1776,1920,2076,2236,2382,2535,2690,2883,3009,3171,3336,3524,3664,3825,3990
38,0.13216641165772214,0.05926821881426447,0.11757021636599012,0.12494152161516997,0.15,170,335,501,660,827,987,1135,1314,1464,1622,1776,1919,2077,2236,2381,2535,2690,2882,3008,3170,3335,3524,3663,3825,3990
39,0.13242090842038767,0.06083843223555341,0.11755298602394647,0.12483720684092531,0.16,170,336,501,660,828,988,1135,1315,1464,1622,1776,1919,2077,2236,2381,2534,2689,2881,3008,3169,3335,3524,3663,3824,3990
40,0.1325863860605968,0.06213345293862682,0.11754177108133694,0.12475110770954016,0.16,171,336,502,660,828,989,1135,1316,1464,1622,1776,1919,2078,2236,2380,2534,2688,2880,3007,3169,3334,3523,3662,3824,3990
41,0.1327600769745063,0.06315708040231915,0.11753000434310724,0.12468300052402384,0.17,171,336,502,661,829,989,1135,1317,1464,1622,1776,1919,2078,2236,2379,2533,2687,2879,3006,3168,3334,3523,3662,3824,3990
42,0.13297444296383887,0.06402447520712073,0.11751547852233027,0.12462527388907996,0.17,171,336,503,661,830,990,1135,1317,1464,1623,1776,1919,2078,2235,2379,2533,2686,2879,3006,3167,3333,3523,3661,3823,3989
43,0.13324366286586564,0.06472061780423877,0.1174972255866222,0.1245789327775887,0.18,171,337,503,661,830,991,1135,1318,1465,1623,1776,1919,2079,2235,2378,2532,2685,2878,3005,3166,3333,3522,3661,3823,3989
44,0.13367496348179442,0.0653796887250846,0.1174679896194841,0.12453501988212605,0.18,171,337,504,662,831,991,1135,1319,1465,1623,1776,1918,2079,2235,2377,2532,2685,2877,3005,3165,3332,3522,3661,3823,3989
45,0.13430818015324164,0.06602731999498257,0.11742504997554883,0.12449186578187767,0.18,171,337,504,662,831,992,1135,1320,1465,1623,1776,1919,2079,2234,2377,2531,2684,2877,3004,3165,3331,3522,3660,3822,3989
46,0.13514126117406267,0.06666703014990594,0.11736854237981388,0.12444922430914375,0.19,172,338,505,662,832,993,1135,1321,1465,1623,1776,1919,2080,2234,2376,2531,2683,2876,3004,3164,3331,3522,3660,3822,3989
47,0.13613738339576165,0.06728773607571992,0.11730092837509191,0.124407833368612,0.19,172,338,505,663,832,993,1135,1322,1466,1623,1776,1919,2080,2234,2375,2530,2682,2875,3003,3163,3330,3521,3659,3822,3988
48,0.1372414016652891,0.06786902636415115,0.11722595060875868,0.1243690533570224,0.2,172,338,505,663,833,994,1135,1323,1466,1623,1776,1919,2081,2233,2375,2530,2681,2874,3003,3162,3330,3521,3659,3822,3988
49,0.13839493869925878,0.06835288631744707,0.11714755410614658,0.1243367817460861,0.2,172,339,506,663,833,995,1136,1324,1467,1623,1776,1919,2081,2233,2374,2529,2680,2874,3002,3161,3329,3521,3658,3821,3988
50,0.13953787032863885,0.06872911804446602,0.11706982505908155,0.12431166415822965,0.21,172,339,506,664,834,995,1136,1325,1467,1623,1777,1919,2081,2232,2374,2529,2679,2873,3002,3161,3329,3521,3658,3821,3988
51,0.14063892135529177,0.06901300559916168,0.11699490217647925,0.1242927196079024,0.21,172,339,507,664,834,996,1136,1325,1467,1623,1777,1919,2082,2232,2373,2528,2678,2873,3001,3160,3328,3520,3657,3821,3988
52,0.14167358747284886,0.06923287542534362,0.11692445558414502,0.12427804374467712,0.21,173,339,507,664,835,997,1136,1326,1468,1623,1777,1920,2082,2232,2372,2528,2677,2872,3001,3159,3327,3520,3657,3820,3987
53,0.14263197987744602,0.06940016393405124,0.11685915884229263,0.12426688113513633,0.22,173,340,508,665,835,997,1136,1327,1468,1623,1777,1920,2083,2231,2372,2527,2676,2871,3001,3158,3327,3520,3657,3820,3987
54,0.1435166790596928,0.0695748957715584,0.11679884915294188,0.12425521159515503,0.22,173,340,508,665,836,998,1136,1328,1469,1623,1777,1920,2083,2231,2371,2527,2675,2871,3000,3157,3326,3520,3656,3820,3987
