epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.25193808754691804,0.2568415942131194,0.01,164,324,484,644,804,964,1122,1281,1443,1601,1763,1922,2082,2240,2400,2559,2719,2879,3041,3200,3359,3518,3678,3839,3998
1,0,0,0.2469579116806319,0.25198968725541493,0.01,164,324,484,644,804,964,1121,1281,1444,1600,1764,1923,2083,2239,2399,2559,2719,2878,3041,3201,3358,3518,3678,3839,3998
2,0,0,0.24200424829312653,0.24721759432099527,0.02,164,325,485,645,805,964,1120,1280,1445,1599,1764,1924,2083,2239,2398,2558,2718,2877,3041,3202,3357,3517,3677,3839,3998
3,0,0,0.23730333743869117,0.24270014957143202,0.02,165,325,485,645,805,964,1120,1279,1446,1598,1765,1925,2084,2239,2397,2557,2718,2877,3041,3202,3357,3517,3677,3840,3997
4,0,0,0.23303546373727585,0.238583107781534,0.03,165,325,486,646,806,965,1119,1278,1447,1597,1765,1927,2084,2239,2396,2556,2718,2876,3040,3203,3356,3516,3676,3840,3997
5,0,0,0.22898153752964018,0.2346266666916113,0.03,165,325,486,646,807,965,1118,1277,1448,1596,1766,1928,2085,2238,2395,2555,2718,2876,3040,3203,3355,3516,3676,3840,3997
6,0,0,0.22520699813975129,0.2307948859905587,0.03,165,325,486,647,807,966,1117,1276,1448,1596,1767,1929,2085,2238,2394,2555,2718,2875,3040,3204,3355,3515,3676,3841,3997
7,0,0,0.22205389259044975,0.22755391968777558,0.04,165,326,487,647,808,966,1117,1276,1449,1595,1768,1930,2085,2238,2393,2555,2718,2875,3040,3204,3355,3514,3675,3841,3997
8,0,0,0.21963998572397697,0.22512725337604234,0.04,165,326,487,648,808,967,1116,1275,1450,1595,1768,1931,2085,2239,2392,2555,2718,2875,3039,3205,3354,3514,3675,3841,3997
9,0,0,0.21768237891623102,0.22329899389718946,0.04,166,326,488,648,809,968,1116,1275,1451,1595,1769,1932,2085,2239,2390,2555,2718,2875,3039,3205,3354,3513,3674,3841,3996
10,0,0,0.215934231411808,0.2216222999669696,0.05,166,327,488,649,810,968,1116,1275,1452,1594,1770,1933,2084,2239,2389,2555,2719,2874,3040,3206,3354,3513,3674,3841,3996
11,0,0,0.21425249063564245,0.2199863762728259,0.05,166,327,489,649,810,969,1116,1274,1453,1594,1770,1933,2084,2239,2388,2555,2719,2874,3040,3206,3353,3513,3674,3841,3996
12,0,0,0.21260370816267465,0.21846118662143016,0.06,166,327,489,650,811,970,1116,1274,1453,1594,1771,1934,2084,2238,2387,2556,2719,2873,3040,3206,3353,3513,3673,3841,3996
13,0,0,0.210969622250114,0.21695265457052865,0.06,166,327,489,650,811,971,1117,1274,1454,1594,1772,1935,2084,2238,2386,2556,2719,2872,3040,3206,3353,3513,3673,3841,3996
14,0,0,0.20934039833482412,0.21543272955260598,0.06,166,328,490,651,812,971,1117,1274,1455,1594,1772,1935,2083,2238,2385,2556,2719,2871,3040,3207,3352,3513,3673,3841,3995
15,0,0,0.2077169847759171,0.21389374938172098,0.07,167,328,490,651,812,972,1118,1275,1456,1594,1773,1936,2083,2238,2385,2556,2719,2871,3040,3207,3352,3513,3672,3840,3995
16,0,0,0.20611456593106167,0.21235940433423686,0.07,167,328,491,652,813,973,1118,1275,1456,1594,1774,1936,2083,2238,2384,2557,2719,2870,3041,3207,3352,3513,3672,3840,3995
17,0,0,0.20458691214780408,0.21089162151007682,0.07,167,329,491,652,814,974,1119,1275,1457,1594,1774,1937,2083,2238,2383,2557,2720,2869,3041,3207,3351,3513,3672,3840,3995
18,0,0,0.2031532689744129,0.20949995312087052,0.08,167,329,492,653,814,974,1119,1275,1458,1594,1775,1937,2082,2238,2382,2557,2720,2869,3041,3207,3351,3514,3671,3839,3994
19,0,0,0.20173689742125667,0.20814584799471125,0.08,167,329,492,653,815,975,1120,1276,1459,1594,1776,1938,2082,2238,2381,2558,2720,2868,3041,3207,3350,3514,3671,3839,3994
20,0,0,0.2003042808399739,0.20677034564565291,0.08,167,329,492,654,815,976,1121,1276,1459,1594,1776,1938,2082,2238,2380,2558,2720,2868,3041,3207,3350,3514,3671,3839,3994
21,0,0,0.1988576346272012,0.20538253897402364,0.09,167,330,493,654,816,976,1121,1276,1460,1594,1777,1939,2082,2238,2379,2558,2720,2867,3041,3207,3349,3514,3671,3838,3994
