epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.23164864151513295,0.2343506085101424,0.01,164,323,484,643,804,964,1123,1283,1443,1603,1761,1920,2080,2242,2400,2559,2721,2881,3039,3200,3359,3518,3678,3839,3998
1,0,0,0.2264129539745082,0.22952307635270816,0.01,164,323,484,642,804,964,1124,1284,1444,1604,1761,1919,2080,2243,2399,2559,2722,2882,3038,3201,3358,3518,3678,3839,3999
2,0,0,0.22136353959079572,0.22488289640079515,0.02,164,323,485,642,805,965,1125,1285,1445,1605,1762,1918,2079,2244,2398,2558,2722,2883,3037,3201,3357,3517,3677,3839,3999
3,0,0,0.21650992124028373,0.22040864828166012,0.02,165,323,485,642,806,966,1126,1286,1446,1606,1763,1917,2079,2245,2397,2558,2722,2884,3036,3202,3357,3517,3677,3840,3999
4,0,0,0.21184907083600196,0.21608883132908413,0.02,165,322,486,641,806,966,1126,1286,1447,1606,1763,1916,2078,2245,2396,2557,2723,2884,3036,3201,3356,3516,3676,3840,3999
5,0,0,0.20735847057242734,0.21195225876807972,0.03,165,322,486,641,807,967,1127,1287,1448,1607,1764,1915,2077,2245,2395,2556,2723,2885,3035,3201,3355,3516,3676,3840,3999
6,0,0,0.20302454591908645,0.207977606142725,0.03,165,322,486,640,807,968,1128,1288,1449,1608,1764,1915,2077,2244,2394,2555,2723,2886,3034,3201,3355,3515,3676,3841,3999
7,0,0,0.19882727474787792,0.20412855563013288,0.04,165,321,487,640,808,969,1129,1289,1450,1609,1764,1914,2076,2244,2393,2554,2723,2887,3033,3201,3354,3514,3675,3841,3999
8,0,0,0.19474147291882965,0.20037748840283737,0.04,165,321,487,640,809,969,1129,1290,1451,1610,1765,1913,2075,2244,2392,2553,2723,2888,3033,3200,3353,3514,3675,3841,3999
9,0,0,0.1907642946043014,0.1967302838793052,0.04,166,321,488,640,809,970,1130,1290,1452,1611,1766,1912,2074,2244,2391,2552,2723,2889,3032,3200,3353,3513,3674,3842,3999
10,0,0,0.18690562413539294,0.1932263639320498,0.05,166,321,488,639,810,971,1131,1291,1452,1612,1766,1911,2074,2245,2390,2552,2723,2890,3031,3199,3352,3513,3674,3842,3999
11,0,0,0.18316944276307265,0.18984712354386285,0.05,166,320,488,639,811,971,1132,1292,1453,1612,1767,1911,2073,2245,2389,2551,2722,2891,3031,3199,3351,3512,3674,3842,3999
12,0,0,0.1795555438776594,0.1865870082833923,0.05,166,320,489,639,811,972,1132,1293,1454,1613,1768,1910,2073,2244,2388,2550,2722,2892,3030,3198,3351,3512,3673,3842,3999
13,0,0,0.1760642793106422,0.18344996280022569,0.06,166,320,489,638,812,973,1133,1294,1455,1614,1769,1909,2073,2244,2387,2549,2722,2893,3029,3197,3350,3511,3673,3843,3999
14,0,0,0.17269218230587075,0.18042852151530733,0.06,166,320,490,638,813,973,1134,1294,1456,1615,1769,1908,2073,2244,2386,2548,2722,2894,3028,3197,3350,3511,3672,3843,3999
15,0,0,0.16941632229505266,0.17751596466319378,0.06,167,319,490,638,813,974,1134,1295,1457,1615,1770,1908,2073,2244,2385,2547,2722,2894,3027,3196,3349,3510,3672,3843,3999
16,0,0,0.16623195129852142,0.17471953401132082,0.07,167,319,491,638,814,975,1135,1296,1459,1616,1771,1907,2073,2244,2384,2547,2722,2895,3026,3195,3348,3510,3672,3843,3998
17,0,0,0.1631495414557342,0.17203132066370097,0.07,167,319,491,637,814,975,1136,1296,1460,1617,1772,1906,2073,2244,2383,2546,2721,2896,3025,3194,3348,3509,3671,3843,3998
18,0,0,0.16016971136136499,0.16947730871876926,0.07,167,319,491,637,815,976,1137,1297,1461,1617,1773,1906,2073,2244,2382,2545,2721,2897,3025,3193,3347,3508,3671,3843,3998
19,0,0,0.15729088385705067,0.16703350269914657,0.08,167,319,492,637,816,977,1137,1298,1462,1618,1774,1905,2073,2244,2381,2544,2721,2898,3024,3193,3347,3508,3671,3844,3998
