epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.39521,0.35386,1.11,103,205,306,408,509,610,712,813,914,1016,1116,1217,1319,1420,1522,1623,1725,1826,1927,2028
1,0,0,0.39154,0.35041,1.15,103,204,307,408,509,611,712,814,915,1016,1115,1217,1318,1419,1523,1624,1725,1826,1927,2028
2,0,0,0.3879,0.34699,1.19,103,204,307,408,510,611,712,814,915,1017,1115,1217,1318,1419,1523,1624,1725,1826,1927,2028
3,0,0,0.3843,0.34356,1.23,103,204,307,409,510,612,712,814,916,1017,1114,1217,1317,1418,1523,1625,1725,1825,1928,2028
4,0,0,0.38074,0.34013,1.28,103,204,306,409,510,612,712,815,916,1018,1114,1217,1317,1418,1524,1625,1725,1825,1928,2028
5,0,0,0.37717,0.33669,1.32,104,205,306,409,509,613,712,815,917,1018,1113,1217,1317,1418,1524,1625,1724,1825,1928,2027
6,0,0,0.3736,0.33326,1.37,104,205,306,410,509,613,712,815,917,1019,1113,1217,1317,1418,1525,1626,1724,1825,1928,2027
7,0,0,0.37004,0.32984,1.41,104,205,306,410,509,613,711,815,917,1019,1113,1218,1316,1418,1525,1626,1724,1825,1928,2027
8,0,0,0.36648,0.32642,1.45,104,205,306,410,509,614,711,815,917,1019,1112,1218,1316,1418,1525,1626,1725,1825,1929,2027
9,0,0,0.36293,0.32301,1.5,104,205,306,411,509,614,711,814,916,1019,1112,1218,1316,1418,1526,1627,1725,1825,1929,2027
10,0,0,0.35939,0.31963,1.54,104,205,305,411,509,614,711,814,916,1019,1111,1218,1316,1418,1526,1627,1725,1825,1929,2027
11,0,0,0.35585,0.31629,1.58,104,206,305,411,509,615,711,814,916,1019,1111,1217,1316,1419,1526,1628,1725,1825,1929,2027
12,0,0,0.3523,0.31298,1.63,104,206,305,412,509,615,711,814,916,1019,1111,1217,1316,1419,1526,1628,1725,1825,1929,2027
13,0,0,0.34874,0.30967,1.67,104,206,305,412,509,615,712,814,915,1018,1111,1217,1316,1419,1527,1628,1725,1825,1930,2027
14,0,0,0.34515,0.30636,1.71,104,206,304,412,509,615,712,814,915,1018,1111,1217,1316,1419,1527,1629,1724,1826,1930,2027
15,0,0,0.34152,0.30303,1.76,104,206,304,413,509,615,712,814,915,1018,1111,1217,1317,1419,1527,1629,1724,1826,1930,2026
16,0,0,0.33788,0.29965,1.81,105,207,304,413,509,615,712,814,915,1018,1111,1217,1317,1418,1527,1629,1724,1826,1930,2026
17,0,0,0.3342,0.29627,1.85,105,207,304,413,509,615,712,814,916,1018,1111,1217,1317,1418,1527,1629,1725,1826,1930,2026
